corpus_id,definition,class,present,present_1sg,imperfective,perfective,imperative,infinitive,consensus_root,metathesis_involved,set_a_b,stem_type,metathesis_strategy,ka_variant,long_start,aki_1st,uwa_v,3rd_person_object,translocutive,translocutive_imp_only,partitive,distributive,distributive_fut_prog
633,to come out of the nose,vnh-ih-a,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,False,False,False,True,False,False,False,True,False
633,to come out of the nose,vnh-ih-a,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,True,False,False,True,False,False,False,True,False
633,to come out of the nose,vnh-ih-a,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,False,False,False,True,False,False,False,True,False
633,to come out of the nose,vnh-ih-a,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,True,False,False,True,False,False,False,True,False
633,to come out of the nose,vnh-ih-a,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,False,False,False,True,False,False,False,True,True
633,to come out of the nose,vnh-ih-a,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,True,False,False,True,False,False,False,True,True
633,to come out of the nose,vnh-ih-a,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,False,False,False,True,False,False,False,True,True
633,to come out of the nose,vnh-ih-a,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,True,False,False,True,False,False,False,True,True
633,to come out of the nose,vnh-ih-a,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,False,False,False,True,False,False,False,True,True
633,to come out of the nose,vnh-ih-a,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,True,False,False,True,False,False,False,True,True
633,to come out of the nose,vnh-ih-a,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,False,False,False,True,False,True,False,True,False
633,to come out of the nose,vnh-ih-a,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,True,False,False,True,False,True,False,True,False
633,to come out of the nose,vnh-ih-a,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,False,False,False,True,False,True,False,True,False
633,to come out of the nose,vnh-ih-a,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,True,False,False,True,False,True,False,True,False
633,to come out of the nose,vnh-ih-a,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,False,False,False,True,False,True,False,True,False
633,to come out of the nose,vnh-ih-a,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,True,False,False,True,False,True,False,True,False
633,to come out of the nose,vnh-ih-a,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,False,False,False,True,False,True,False,True,True
633,to come out of the nose,vnh-ih-a,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,True,False,False,True,False,True,False,True,True
633,to come out of the nose,vnh-ih-a,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,False,False,False,True,False,True,False,True,True
633,to come out of the nose,vnh-ih-a,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,True,False,False,True,False,True,False,True,True
633,to come out of the nose,vnh-ih-a,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,False,False,False,True,False,True,False,True,True
633,to come out of the nose,vnh-ih-a,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,True,False,False,True,False,True,False,True,True
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,False,False,False,False,False,False,False,True,False
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,True,False,False,False,False,False,False,True,False
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,False,False,False,False,False,False,False,True,False
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,True,False,False,False,False,False,False,True,False
633,to come out of the nose,ih-ihi,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,False,False,False,False,False,False,False,True,False
633,to come out of the nose,ih-ihi,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,True,False,False,False,False,False,False,True,False
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,False,False,False,False,False,False,False,True,True
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,True,False,False,False,False,False,False,True,True
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,False,False,False,False,False,False,False,True,True
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,True,False,False,False,False,False,False,True,True
633,to come out of the nose,ih-ihi,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,False,False,False,False,False,False,False,True,True
633,to come out of the nose,ih-ihi,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,True,False,False,False,False,False,False,True,True
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,False,False,False,False,False,True,False,True,False
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,True,False,False,False,False,True,False,True,False
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,False,False,False,False,False,True,False,True,False
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,True,False,False,False,False,True,False,True,False
633,to come out of the nose,ih-ihi,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,False,False,False,False,False,True,False,True,False
633,to come out of the nose,ih-ihi,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,True,False,False,False,False,True,False,True,False
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,False,False,False,False,False,True,False,True,True
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,True,False,False,False,False,True,False,True,True
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,False,False,False,False,False,True,False,True,True
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,True,False,False,False,False,True,False,True,True
633,to come out of the nose,ih-ihi,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,False,False,False,False,False,True,False,True,True
633,to come out of the nose,ih-ihi,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,True,False,False,False,False,True,False,True,True
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,False,False,False,True,False,False,False,True,False
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,True,False,False,True,False,False,False,True,False
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,False,False,False,True,False,False,False,True,False
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,True,False,False,True,False,False,False,True,False
633,to come out of the nose,ih-ihi,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,False,False,False,True,False,False,False,True,False
633,to come out of the nose,ih-ihi,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,True,False,False,True,False,False,False,True,False
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,False,False,False,True,False,False,False,True,True
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,True,False,False,True,False,False,False,True,True
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,False,False,False,True,False,False,False,True,True
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,True,False,False,True,False,False,False,True,True
633,to come out of the nose,ih-ihi,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,False,False,False,True,False,False,False,True,True
633,to come out of the nose,ih-ihi,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,True,False,False,True,False,False,False,True,True
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,False,False,False,True,False,True,False,True,False
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,True,False,False,True,False,True,False,True,False
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,False,False,False,True,False,True,False,True,False
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,True,False,False,True,False,True,False,True,False
633,to come out of the nose,ih-ihi,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,False,False,False,True,False,True,False,True,False
633,to come out of the nose,ih-ihi,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,True,False,False,True,False,True,False,True,False
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,False,False,False,True,False,True,False,True,True
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,con,h_cons,True,True,False,False,True,False,True,False,True,True
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,False,False,False,True,False,True,False,True,True
633,to come out of the nose,ih-ihi,yhvhsko',,,,,,yhvhsko',True,a,aspirated,h_cons,True,True,False,False,True,False,True,False,True,True
633,to come out of the nose,ih-ihi,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,False,False,False,True,False,True,False,True,True
633,to come out of the nose,ih-ihi,ayvhsko'h,,,,,,ayvhsko'h,True,a,vowel_a,vowel,True,True,False,False,True,False,True,False,True,True
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,con,h_cons,True,False,False,False,False,False,False,False,True,False
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,con,h_cons,True,True,False,False,False,False,False,False,True,False
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,aspirated,h_cons,True,False,False,False,False,False,False,False,True,False
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,aspirated,h_cons,True,True,False,False,False,False,False,False,True,False
633,to come out of the nose,stative-h,ayvhsko'ih,,,,,,ayvhsko'ih,True,a,vowel_a,vowel,True,False,False,False,False,False,False,False,True,False
633,to come out of the nose,stative-h,ayvhsko'ih,,,,,,ayvhsko'ih,True,a,vowel_a,vowel,True,True,False,False,False,False,False,False,True,False
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,con,h_cons,True,False,False,False,False,False,False,False,True,True
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,con,h_cons,True,True,False,False,False,False,False,False,True,True
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,aspirated,h_cons,True,False,False,False,False,False,False,False,True,True
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,aspirated,h_cons,True,True,False,False,False,False,False,False,True,True
633,to come out of the nose,stative-h,ayvhsko'ih,,,,,,ayvhsko'ih,True,a,vowel_a,vowel,True,False,False,False,False,False,False,False,True,True
633,to come out of the nose,stative-h,ayvhsko'ih,,,,,,ayvhsko'ih,True,a,vowel_a,vowel,True,True,False,False,False,False,False,False,True,True
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,con,h_cons,True,False,False,False,False,False,True,False,True,False
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,con,h_cons,True,True,False,False,False,False,True,False,True,False
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,aspirated,h_cons,True,False,False,False,False,False,True,False,True,False
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,aspirated,h_cons,True,True,False,False,False,False,True,False,True,False
633,to come out of the nose,stative-h,ayvhsko'ih,,,,,,ayvhsko'ih,True,a,vowel_a,vowel,True,False,False,False,False,False,True,False,True,False
633,to come out of the nose,stative-h,ayvhsko'ih,,,,,,ayvhsko'ih,True,a,vowel_a,vowel,True,True,False,False,False,False,True,False,True,False
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,con,h_cons,True,False,False,False,False,False,True,False,True,True
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,con,h_cons,True,True,False,False,False,False,True,False,True,True
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,aspirated,h_cons,True,False,False,False,False,False,True,False,True,True
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,aspirated,h_cons,True,True,False,False,False,False,True,False,True,True
633,to come out of the nose,stative-h,ayvhsko'ih,,,,,,ayvhsko'ih,True,a,vowel_a,vowel,True,False,False,False,False,False,True,False,True,True
633,to come out of the nose,stative-h,ayvhsko'ih,,,,,,ayvhsko'ih,True,a,vowel_a,vowel,True,True,False,False,False,False,True,False,True,True
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,con,h_cons,True,False,False,False,True,False,False,False,True,False
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,con,h_cons,True,True,False,False,True,False,False,False,True,False
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,aspirated,h_cons,True,False,False,False,True,False,False,False,True,False
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,aspirated,h_cons,True,True,False,False,True,False,False,False,True,False
633,to come out of the nose,stative-h,ayvhsko'ih,,,,,,ayvhsko'ih,True,a,vowel_a,vowel,True,False,False,False,True,False,False,False,True,False
633,to come out of the nose,stative-h,ayvhsko'ih,,,,,,ayvhsko'ih,True,a,vowel_a,vowel,True,True,False,False,True,False,False,False,True,False
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,con,h_cons,True,False,False,False,True,False,False,False,True,True
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,con,h_cons,True,True,False,False,True,False,False,False,True,True
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,aspirated,h_cons,True,False,False,False,True,False,False,False,True,True
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,aspirated,h_cons,True,True,False,False,True,False,False,False,True,True
633,to come out of the nose,stative-h,ayvhsko'ih,,,,,,ayvhsko'ih,True,a,vowel_a,vowel,True,False,False,False,True,False,False,False,True,True
633,to come out of the nose,stative-h,ayvhsko'ih,,,,,,ayvhsko'ih,True,a,vowel_a,vowel,True,True,False,False,True,False,False,False,True,True
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,con,h_cons,True,False,False,False,True,False,True,False,True,False
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,con,h_cons,True,True,False,False,True,False,True,False,True,False
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,aspirated,h_cons,True,False,False,False,True,False,True,False,True,False
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,aspirated,h_cons,True,True,False,False,True,False,True,False,True,False
633,to come out of the nose,stative-h,ayvhsko'ih,,,,,,ayvhsko'ih,True,a,vowel_a,vowel,True,False,False,False,True,False,True,False,True,False
633,to come out of the nose,stative-h,ayvhsko'ih,,,,,,ayvhsko'ih,True,a,vowel_a,vowel,True,True,False,False,True,False,True,False,True,False
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,con,h_cons,True,False,False,False,True,False,True,False,True,True
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,con,h_cons,True,True,False,False,True,False,True,False,True,True
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,aspirated,h_cons,True,False,False,False,True,False,True,False,True,True
633,to come out of the nose,stative-h,yhvhsko'i,,,,,,yhvhsko'i,True,a,aspirated,h_cons,True,True,False,False,True,False,True,False,True,True
633,to come out of the nose,stative-h,ayvhsko'ih,,,,,,ayvhsko'ih,True,a,vowel_a,vowel,True,False,False,False,True,False,True,False,True,True
633,to come out of the nose,stative-h,ayvhsko'ih,,,,,,ayvhsko'ih,True,a,vowel_a,vowel,True,True,False,False,True,False,True,False,True,True
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,con,h_cons,True,False,False,False,False,False,False,False,True,False
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,con,h_cons,True,True,False,False,False,False,False,False,True,False
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,aspirated,h_cons,True,False,False,False,False,False,False,False,True,False
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,aspirated,h_cons,True,True,False,False,False,False,False,False,True,False
633,to come out of the nose,stative,ayvhsko'ihh,,,,,,ayvhsko'ihh,True,a,vowel_a,vowel,True,False,False,False,False,False,False,False,True,False
633,to come out of the nose,stative,ayvhsko'ihh,,,,,,ayvhsko'ihh,True,a,vowel_a,vowel,True,True,False,False,False,False,False,False,True,False
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,con,h_cons,True,False,False,False,False,False,False,False,True,True
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,con,h_cons,True,True,False,False,False,False,False,False,True,True
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,aspirated,h_cons,True,False,False,False,False,False,False,False,True,True
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,aspirated,h_cons,True,True,False,False,False,False,False,False,True,True
633,to come out of the nose,stative,ayvhsko'ihh,,,,,,ayvhsko'ihh,True,a,vowel_a,vowel,True,False,False,False,False,False,False,False,True,True
633,to come out of the nose,stative,ayvhsko'ihh,,,,,,ayvhsko'ihh,True,a,vowel_a,vowel,True,True,False,False,False,False,False,False,True,True
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,con,h_cons,True,False,False,False,False,False,True,False,True,False
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,con,h_cons,True,True,False,False,False,False,True,False,True,False
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,aspirated,h_cons,True,False,False,False,False,False,True,False,True,False
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,aspirated,h_cons,True,True,False,False,False,False,True,False,True,False
633,to come out of the nose,stative,ayvhsko'ihh,,,,,,ayvhsko'ihh,True,a,vowel_a,vowel,True,False,False,False,False,False,True,False,True,False
633,to come out of the nose,stative,ayvhsko'ihh,,,,,,ayvhsko'ihh,True,a,vowel_a,vowel,True,True,False,False,False,False,True,False,True,False
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,con,h_cons,True,False,False,False,False,False,True,False,True,True
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,con,h_cons,True,True,False,False,False,False,True,False,True,True
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,aspirated,h_cons,True,False,False,False,False,False,True,False,True,True
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,aspirated,h_cons,True,True,False,False,False,False,True,False,True,True
633,to come out of the nose,stative,ayvhsko'ihh,,,,,,ayvhsko'ihh,True,a,vowel_a,vowel,True,False,False,False,False,False,True,False,True,True
633,to come out of the nose,stative,ayvhsko'ihh,,,,,,ayvhsko'ihh,True,a,vowel_a,vowel,True,True,False,False,False,False,True,False,True,True
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,con,h_cons,True,False,False,False,True,False,False,False,True,False
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,con,h_cons,True,True,False,False,True,False,False,False,True,False
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,aspirated,h_cons,True,False,False,False,True,False,False,False,True,False
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,aspirated,h_cons,True,True,False,False,True,False,False,False,True,False
633,to come out of the nose,stative,ayvhsko'ihh,,,,,,ayvhsko'ihh,True,a,vowel_a,vowel,True,False,False,False,True,False,False,False,True,False
633,to come out of the nose,stative,ayvhsko'ihh,,,,,,ayvhsko'ihh,True,a,vowel_a,vowel,True,True,False,False,True,False,False,False,True,False
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,con,h_cons,True,False,False,False,True,False,False,False,True,True
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,con,h_cons,True,True,False,False,True,False,False,False,True,True
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,aspirated,h_cons,True,False,False,False,True,False,False,False,True,True
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,aspirated,h_cons,True,True,False,False,True,False,False,False,True,True
633,to come out of the nose,stative,ayvhsko'ihh,,,,,,ayvhsko'ihh,True,a,vowel_a,vowel,True,False,False,False,True,False,False,False,True,True
633,to come out of the nose,stative,ayvhsko'ihh,,,,,,ayvhsko'ihh,True,a,vowel_a,vowel,True,True,False,False,True,False,False,False,True,True
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,con,h_cons,True,False,False,False,True,False,True,False,True,False
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,con,h_cons,True,True,False,False,True,False,True,False,True,False
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,aspirated,h_cons,True,False,False,False,True,False,True,False,True,False
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,aspirated,h_cons,True,True,False,False,True,False,True,False,True,False
633,to come out of the nose,stative,ayvhsko'ihh,,,,,,ayvhsko'ihh,True,a,vowel_a,vowel,True,False,False,False,True,False,True,False,True,False
633,to come out of the nose,stative,ayvhsko'ihh,,,,,,ayvhsko'ihh,True,a,vowel_a,vowel,True,True,False,False,True,False,True,False,True,False
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,con,h_cons,True,False,False,False,True,False,True,False,True,True
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,con,h_cons,True,True,False,False,True,False,True,False,True,True
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,aspirated,h_cons,True,False,False,False,True,False,True,False,True,True
633,to come out of the nose,stative,yhvhsko'ih,,,,,,yhvhsko'ih,True,a,aspirated,h_cons,True,True,False,False,True,False,True,False,True,True
633,to come out of the nose,stative,ayvhsko'ihh,,,,,,ayvhsko'ihh,True,a,vowel_a,vowel,True,False,False,False,True,False,True,False,True,True
633,to come out of the nose,stative,ayvhsko'ihh,,,,,,ayvhsko'ihh,True,a,vowel_a,vowel,True,True,False,False,True,False,True,False,True,True
722,he/she is confronted with it,sk-s-hi-hihst,atlo,atlo,atlo,atlo,atlo,atlo,atlo,False,b,vowel_a,none,False,False,False,False,False,False,False,False,True,False
722,he/she is confronted with it,sk-s-hst[imp2],atlo,atlo,atlo,atlo,atlo,atlohi,atlo,False,b,vowel_a,none,False,False,False,False,False,False,False,False,True,False
722,he/she is confronted with it,sk-s-hst,atlo,atlo,atlo,atlo,atlohi,atlohi,atlo,False,b,vowel_a,none,False,False,False,False,False,False,False,False,True,False
724,he/she is staggering,cause,atokht,atokht,atokht,atokht,atokht,atokht,atokht,False,b,vowel_a,none,False,False,False,False,False,False,False,False,True,False
724,he/she is staggering,cause[perf3],atokht,atokht,atokht,atokhth,atokht,atokht,atokht,False,b,vowel_a,none,False,False,False,False,False,False,False,False,True,False
724,he/she is staggering,cause[pres2],atokhtih,atokhtih,atokht,atokht,atokht,atokht,atokhtih,False,b,vowel_a,none,False,False,False,False,False,False,False,False,True,False
724,he/she is staggering,cause[pres2-perf3],atokhtih,atokhtih,atokht,atokhth,atokht,atokht,atokhtih,False,b,vowel_a,none,False,False,False,False,False,False,False,False,True,False
725,he/she is getting a rash,sk-s-hi-hihst,kwenothi,kwenothi,kwenothi,kwenothi,kwenothi,kwenot,kwenothi,False,b,con,none,False,False,True,False,False,False,False,False,True,False
725,he/she is getting a rash,sk-s-hi-hihst,kwenothi,kwenothi,kwenothi,kwenothi,kwenothi,kwenot,kwenothi,True,b,con,h_cons,False,False,True,False,False,False,False,False,True,False
725,he/she is getting a rash,sk-s-hst[imp2],kwenothi,kwenothi,kwenothi,kwenothi,kwenothi,kwenothi,kwenothi,False,b,con,none,False,False,True,False,False,False,False,False,True,False
725,he/she is getting a rash,sk-s-hst[imp2],kwenothi,kwenothi,kwenothi,kwenothi,kwenothi,kwenothi,kwenothi,True,b,con,h_cons,False,False,True,False,False,False,False,False,True,False
725,he/she is getting a rash,sk-s-hst,kwenothi,kwenothi,kwenothi,kwenothi,kwenothihi,kwenothi,kwenothi,False,b,con,none,False,False,True,False,False,False,False,False,True,False
725,he/she is getting a rash,sk-s-hst,kwenothi,kwenothi,kwenothi,kwenothi,kwenothihi,kwenothi,kwenothi,True,b,con,h_cons,False,False,True,False,False,False,False,False,True,False
726,he/she has horns,stative-k,lh,lh,lh,lh,lh,,lh,False,b,con,none,False,False,True,False,False,False,False,False,True,True
726,he/she has horns,stative-k,lh,lh,lh,lh,lh,,lh,True,b,con,h_cons,False,False,True,False,False,False,False,False,True,True
726,he/she has horns,stative-k,lh,lh,lh,lh,lh,,lh,True,b,aspirated,h_cons,False,False,True,False,False,False,False,False,True,True
726,he/she has horns,stative,lhk,lhk,lhk,lhk,lhk,,lhk,False,b,con,none,False,False,True,False,False,False,False,False,True,True
726,he/she has horns,stative,lhk,lhk,lhk,lhk,lhk,,lhk,True,b,con,h_cons,False,False,True,False,False,False,False,False,True,True
726,he/she has horns,stative,lhk,lhk,lhk,lhk,lhk,,lhk,True,b,aspirated,h_cons,False,False,True,False,False,False,False,False,True,True
727,he/she is sneezing,sk-h,yhvhstoy,yhvhstoy,yhvhstoy,yhvhstoy,yhvhstoy,yhvhstoy,yhvhstoy,True,b,con,h_cons,False,False,False,False,False,False,False,False,True,False
727,he/she is sneezing,sk-h,yhvhstoy,yhvhstoy,yhvhstoy,yhvhstoy,yhvhstoy,yhvhstoy,yhvhstoy,True,b,aspirated,h_cons,False,False,False,False,False,False,False,False,True,False
727,he/she is sneezing,sk-h[imp2],yhvhstoy,yhvhstoy,yhvhstoy,yhvhstoy,yhvhstoyha,yhvhstoy,yhvhstoy,True,b,con,h_cons,False,False,False,False,False,False,False,False,True,False
727,he/she is sneezing,sk-h[imp2],yhvhstoy,yhvhstoy,yhvhstoy,yhvhstoy,yhvhstoyha,yhvhstoy,yhvhstoy,True,b,aspirated,h_cons,False,False,False,False,False,False,False,False,True,False
