corpus_id,original_word,stem,structure,aspect,person,number,pronominal_set,noun_template,verb_root,paradigm,plural_paradigm,is_valid
358,kanohalitohi,anohalitohi,nominal,,3rd,singular,a,root,anohalitohi,root,unknown,True
359,kanotsi,kanots,nominal,imperfective,,,,agentive,kanots,stative,unknown,True
359,kanotsi,nots,nominal,imperfective,3rd,singular,a,agentive,nots,stative,unknown,True
359,kanotsi,:nots,nominal,imperfective,3rd,singular,a,agentive,:nots,stative,unknown,True
359,kanotsi,anots,nominal,imperfective,3rd,singular,a,agentive,anots,stative,unknown,True
359,kanotsi,kanotsi,nominal,,,,,root,kanotsi,root,unknown,True
359,kanotsi,notsi,nominal,,3rd,singular,a,root,notsi,root,unknown,True
359,kanotsi,:notsi,nominal,,3rd,singular,a,root,:notsi,root,unknown,True
359,kanotsi,anotsi,nominal,,3rd,singular,a,root,anotsi,root,unknown,True
360,kanohskihski,kanohskihsk,nominal,imperfective,,,,agentive,kanohskihs,stative-k,unknown,False
360,kanohskihski,nohskihsk,nominal,imperfective,3rd,singular,a,agentive,nohskihsk,stative,animate,True
360,kanohskihski,:nohskihsk,nominal,imperfective,3rd,singular,a,agentive,:nohskihsk,stative,animate,True
360,kanohskihski,anohskihsk,nominal,imperfective,3rd,singular,a,agentive,anohskihs,stative-k,unknown,False
360,kanohskihski,kanohskihski,nominal,,,,,root,kanohskihski,root,unknown,True
360,kanohskihski,nohskihski,nominal,,3rd,singular,a,root,nohskihski,root,unknown,True
360,kanohskihski,:nohskihski,nominal,,3rd,singular,a,root,:nohskihski,root,unknown,True
360,kanohskihski,anohskihski,nominal,,3rd,singular,a,root,anohskihski,root,unknown,True
361,kanhsta,kanhsta,nominal,,,,,root,kanhsta,root,unknown,True
361,kanhsta,nhsta,nominal,,3rd,singular,a,root,nhsta,root,unknown,True
361,kanhsta,:nhsta,nominal,,3rd,singular,a,root,:nhsta,root,unknown,True
361,kanhsta,anhsta,nominal,,3rd,singular,a,root,anhsta,root,unknown,True
362,kanukokv'i,kanukokv',nominal,imperfective,,,,agentive,kanukokv',stative,unknown,False
362,kanukokv'i,nukokv',nominal,imperfective,3rd,singular,a,agentive,nukokv',stative,unknown,False
362,kanukokv'i,:nukokv',nominal,imperfective,3rd,singular,a,agentive,:nukokv',stative,unknown,False
362,kanukokv'i,anukokv',nominal,imperfective,3rd,singular,a,agentive,anukokv',stative,unknown,False
362,kanukokv'i,kanukok,verby,perfective,,,,completive,kanukok,stative-eh,unknown,False
362,kanukokv'i,nukok,verby,perfective,3rd,singular,a,completive,nukok,stative-eh,unknown,False
362,kanukokv'i,:nukok,verby,perfective,3rd,singular,a,completive,:nukok,stative-eh,unknown,False
362,kanukokv'i,anukok,verby,perfective,3rd,singular,a,completive,anukok,stative-eh,unknown,False
362,kanukokv'i,kanukok,verby,imperfective,,,,incompletive,kanuko,stative-k,unknown,False
362,kanukokv'i,nukok,verby,imperfective,3rd,singular,a,incompletive,nuko,stative-k,unknown,False
362,kanukokv'i,:nukok,verby,imperfective,3rd,singular,a,incompletive,:nuko,stative-k,unknown,False
362,kanukokv'i,anukok,verby,imperfective,3rd,singular,a,incompletive,anuko,stative-k,unknown,False
362,kanukokv'i,kanukokv'i,nominal,,,,,root,kanukokv'i,root,unknown,True
362,kanukokv'i,nukokv'i,nominal,,3rd,singular,a,root,nukokv'i,root,unknown,True
362,kanukokv'i,:nukokv'i,nominal,,3rd,singular,a,root,:nukokv'i,root,unknown,True
362,kanukokv'i,anukokv'i,nominal,,3rd,singular,a,root,anukokv'i,root,unknown,True
363,kanuko'ihstohti'i,kanuko'ihstohti',nominal,imperfective,,,,agentive,kanuko'ihstohti',stative,unknown,True
363,kanuko'ihstohti'i,nuko'ihstohti',nominal,imperfective,3rd,singular,a,agentive,nuko'ihstohti',stative,unknown,True
363,kanuko'ihstohti'i,:nuko'ihstohti',nominal,imperfective,3rd,singular,a,agentive,:nuko'ihstohti',stative,unknown,True
363,kanuko'ihstohti'i,anuko'ihstohti',nominal,imperfective,3rd,singular,a,agentive,anuko'ihstohti',stative,unknown,True
363,kanuko'ihstohti'i,kanuko'ihstohti'i,nominal,,,,,root,kanuko'ihstohti'i,root,unknown,True
363,kanuko'ihstohti'i,nuko'ihstohti'i,nominal,,3rd,singular,a,root,nuko'ihstohti'i,root,unknown,True
363,kanuko'ihstohti'i,:nuko'ihstohti'i,nominal,,3rd,singular,a,root,:nuko'ihstohti'i,root,unknown,True
363,kanuko'ihstohti'i,anuko'ihstohti'i,nominal,,3rd,singular,a,root,anuko'ihstohti'i,root,unknown,True
364,kanulv,kanulv,nominal,,,,,root,kanulv,root,unknown,True
364,kanulv,nulv,nominal,,3rd,singular,a,root,nulv,root,unknown,True
364,kanulv,:nulv,nominal,,3rd,singular,a,root,:nulv,root,unknown,True
364,kanulv,anulv,nominal,,3rd,singular,a,root,anulv,root,unknown,True
365,kanulv akalhsti,kanulv akalhst,nominal,imperfective,,,,agentive,kanulv akalhst,stative,unknown,True
365,kanulv akalhsti,nulv akalhst,nominal,imperfective,3rd,singular,a,agentive,nulv akalhst,stative,unknown,True
365,kanulv akalhsti,:nulv akalhst,nominal,imperfective,3rd,singular,a,agentive,:nulv akalhst,stative,unknown,True
365,kanulv akalhsti,anulv akalhst,nominal,imperfective,3rd,singular,a,agentive,anulv akalhst,stative,unknown,True
365,kanulv akalhsti,kanulv akalhsti,nominal,,,,,root,kanulv akalhsti,root,unknown,True
365,kanulv akalhsti,nulv akalhsti,nominal,,3rd,singular,a,root,nulv akalhsti,root,unknown,True
365,kanulv akalhsti,:nulv akalhsti,nominal,,3rd,singular,a,root,:nulv akalhsti,root,unknown,True
365,kanulv akalhsti,anulv akalhsti,nominal,,3rd,singular,a,root,anulv akalhsti,root,unknown,True
366,kanvti'i,kanvti',nominal,imperfective,,,,agentive,kanvti',stative,unknown,False
366,kanvti'i,nvti',nominal,imperfective,3rd,singular,a,agentive,nvti',stative,unknown,False
366,kanvti'i,:nvti',nominal,imperfective,3rd,singular,a,agentive,:nvti',stative,unknown,False
366,kanvti'i,anvti',nominal,imperfective,3rd,singular,a,agentive,anvti',stative,unknown,False
366,kanvti'i,kanvti'i,nominal,,,,,root,kanvti'i,root,unknown,True
366,kanvti'i,nvti'i,nominal,,3rd,singular,a,root,nvti'i,root,unknown,True
366,kanvti'i,:nvti'i,nominal,,3rd,singular,a,root,:nvti'i,root,unknown,True
366,kanvti'i,anvti'i,nominal,,3rd,singular,a,root,anvti'i,root,unknown,True
367,kanvkwalohsti,kanvkwalohst,nominal,imperfective,,,,agentive,kanvkwalohst,stative,unknown,False
367,kanvkwalohsti,nvkwalohst,nominal,imperfective,3rd,singular,a,agentive,nvkwalohst,stative,unknown,False
367,kanvkwalohsti,:nvkwalohst,nominal,imperfective,3rd,singular,a,agentive,:nvkwalohst,stative,unknown,False
367,kanvkwalohsti,anvkwalohst,nominal,imperfective,3rd,singular,a,agentive,anvkwalohst,stative,unknown,False
367,kanvkwalohsti,kanvkwalohsti,nominal,,,,,root,kanvkwalohsti,root,unknown,True
367,kanvkwalohsti,nvkwalohsti,nominal,,3rd,singular,a,root,nvkwalohsti,root,unknown,True
367,kanvkwalohsti,:nvkwalohsti,nominal,,3rd,singular,a,root,:nvkwalohsti,root,unknown,True
367,kanvkwalohsti,anvkwalohsti,nominal,,3rd,singular,a,root,anvkwalohsti,root,unknown,True
368,kanvkwalohski'i,kanvkwalohski',nominal,imperfective,,,,agentive,kanvkwalohski',stative,unknown,True
368,kanvkwalohski'i,nvkwalohski',nominal,imperfective,3rd,singular,a,agentive,nvkwalohski',stative,unknown,True
368,kanvkwalohski'i,:nvkwalohski',nominal,imperfective,3rd,singular,a,agentive,:nvkwalohski',stative,unknown,True
368,kanvkwalohski'i,anvkwalohski',nominal,imperfective,3rd,singular,a,agentive,anvkwalohski',stative,unknown,True
368,kanvkwalohski'i,kanvkwalohski'i,nominal,,,,,root,kanvkwalohski'i,root,unknown,True
368,kanvkwalohski'i,nvkwalohski'i,nominal,,3rd,singular,a,root,nvkwalohski'i,root,unknown,True
368,kanvkwalohski'i,:nvkwalohski'i,nominal,,3rd,singular,a,root,:nvkwalohski'i,root,unknown,True
368,kanvkwalohski'i,anvkwalohski'i,nominal,,3rd,singular,a,root,anvkwalohski'i,root,unknown,True
369,kanvlhohsti,kanvlhohst,nominal,imperfective,,,,agentive,kanvlhohst,stative,unknown,False
369,kanvlhohsti,nvlhohst,nominal,imperfective,3rd,singular,a,agentive,nvlhohst,stative,unknown,False
369,kanvlhohsti,:nvlhohst,nominal,imperfective,3rd,singular,a,agentive,:nvlhohst,stative,unknown,False
369,kanvlhohsti,anvlhohst,nominal,imperfective,3rd,singular,a,agentive,anvlhohst,stative,unknown,False
369,kanvlhohsti,kanvlhohsti,nominal,,,,,root,kanvlhohsti,root,unknown,True
369,kanvlhohsti,nvlhohsti,nominal,,3rd,singular,a,root,nvlhohsti,root,unknown,True
369,kanvlhohsti,:nvlhohsti,nominal,,3rd,singular,a,root,:nvlhohsti,root,unknown,True
369,kanvlhohsti,anvlhohsti,nominal,,3rd,singular,a,root,anvlhohsti,root,unknown,True
370,kanvnhv'i,kanvnhv',nominal,imperfective,,,,agentive,kanvnhv',stative,unknown,False
370,kanvnhv'i,nvnhv',nominal,imperfective,3rd,singular,a,agentive,nvnhv',stative,unknown,False
370,kanvnhv'i,:nvnhv',nominal,imperfective,3rd,singular,a,agentive,:nvnhv',stative,unknown,False
370,kanvnhv'i,anvnhv',nominal,imperfective,3rd,singular,a,agentive,anvnhv',stative,unknown,False
370,kanvnhv'i,kanvnh,verby,perfective,,,,completive,kanvn,sk-h[imp2],unknown,False
370,kanvnhv'i,nvnh,verby,perfective,3rd,singular,a,completive,nvn,sk-h[imp2],unknown,False
370,kanvnhv'i,:nvnh,verby,perfective,3rd,singular,a,completive,:nvn,sk-h[imp2],unknown,False
370,kanvnhv'i,anvnh,verby,perfective,3rd,singular,a,completive,anvn,sk-h[imp2],unknown,False
370,kanvnhv'i,kanvnh,verby,imperfective,,,,incompletive,kanvn,stative-h,unknown,False
370,kanvnhv'i,nvnh,verby,imperfective,3rd,singular,a,incompletive,nvn,stative-h,unknown,False
370,kanvnhv'i,:nvnh,verby,imperfective,3rd,singular,a,incompletive,:nvn,stative-h,unknown,False
370,kanvnhv'i,anvnh,verby,imperfective,3rd,singular,a,incompletive,anvn,stative-h,unknown,False
370,kanvnhv'i,kanvnhv'i,nominal,,,,,root,kanvnhv'i,root,unknown,True
370,kanvnhv'i,nvnhv'i,nominal,,3rd,singular,a,root,nvnhv'i,root,unknown,True
370,kanvnhv'i,:nvnhv'i,nominal,,3rd,singular,a,root,:nvnhv'i,root,unknown,True
370,kanvnhv'i,anvnhv'i,nominal,,3rd,singular,a,root,anvnhv'i,root,unknown,True
371,kanvnowa,kanvnowa,nominal,,,,,root,kanvnowa,root,unknown,True
371,kanvnowa,nvnowa,nominal,,3rd,singular,a,root,nvnowa,root,unknown,True
371,kanvnowa,:nvnowa,nominal,,3rd,singular,a,root,:nvnowa,root,unknown,True
371,kanvnowa,anvnowa,nominal,,3rd,singular,a,root,anvnowa,root,unknown,True
372,kanvhske,kanvhske,nominal,,,,,root,kanvhske,root,unknown,True
372,kanvhske,nvhske,nominal,,3rd,singular,a,root,nvhske,root,unknown,True
372,kanvhske,:nvhske,nominal,,3rd,singular,a,root,:nvhske,root,unknown,True
372,kanvhske,anvhske,nominal,,3rd,singular,a,root,anvhske,root,unknown,True
373,kanvhskeni,kanvhsken,nominal,imperfective,,,,agentive,kanvhsken,stative,unknown,False
373,kanvhskeni,nvhsken,nominal,imperfective,3rd,singular,a,agentive,nvhsken,stative,unknown,False
373,kanvhskeni,:nvhsken,nominal,imperfective,3rd,singular,a,agentive,:nvhsken,stative,unknown,False
373,kanvhskeni,anvhsken,nominal,imperfective,3rd,singular,a,agentive,anvhsken,stative,unknown,False
373,kanvhskeni,kanvhskeni,nominal,,,,,root,kanvhskeni,root,unknown,True
373,kanvhskeni,nvhskeni,nominal,,3rd,singular,a,root,nvhskeni,root,unknown,True
373,kanvhskeni,:nvhskeni,nominal,,3rd,singular,a,root,:nvhskeni,root,unknown,True
373,kanvhskeni,anvhskeni,nominal,,3rd,singular,a,root,anvhskeni,root,unknown,True
374,kanvwo'i,kanvwo',nominal,imperfective,,,,agentive,kanvwo',stative,unknown,False
374,kanvwo'i,nvwo',nominal,imperfective,3rd,singular,a,agentive,nvwo',stative,unknown,False
374,kanvwo'i,:nvwo',nominal,imperfective,3rd,singular,a,agentive,:nvwo',stative,unknown,False
374,kanvwo'i,anvwo',nominal,imperfective,3rd,singular,a,agentive,anvwo',stative,unknown,False
374,kanvwo'i,kanvwo'i,nominal,,,,,root,kanvwo'i,root,unknown,True
374,kanvwo'i,nvwo'i,nominal,,3rd,singular,a,root,nvwo'i,root,unknown,True
374,kanvwo'i,:nvwo'i,nominal,,3rd,singular,a,root,:nvwo'i,root,unknown,True
374,kanvwo'i,anvwo'i,nominal,,3rd,singular,a,root,anvwo'i,root,unknown,True
375,kahsaleni,kahsalen,nominal,imperfective,,,,agentive,kahsalen,stative,unknown,False
375,kahsaleni,hsalen,nominal,imperfective,3rd,singular,a,agentive,hsalen,stative,unknown,False
375,kahsaleni,:hsalen,nominal,imperfective,3rd,singular,a,agentive,:hsalen,stative,unknown,False
375,kahsaleni,ahsalen,nominal,imperfective,3rd,singular,a,agentive,ahsalen,stative,unknown,False
375,kahsaleni,kahsaleni,nominal,,,,,root,kahsaleni,root,unknown,True
375,kahsaleni,hsaleni,nominal,,3rd,singular,a,root,hsaleni,root,unknown,True
375,kahsaleni,:hsaleni,nominal,,3rd,singular,a,root,:hsaleni,root,unknown,True
375,kahsaleni,ahsaleni,nominal,,3rd,singular,a,root,ahsaleni,root,unknown,True
376,kahsanali,kahsanal,nominal,imperfective,,,,agentive,kahsanal,stative,unknown,True
376,kahsanali,hsanal,nominal,imperfective,3rd,singular,a,agentive,hsanal,stative,unknown,True
376,kahsanali,:hsanal,nominal,imperfective,3rd,singular,a,agentive,:hsanal,stative,unknown,True
376,kahsanali,ahsanal,nominal,imperfective,3rd,singular,a,agentive,ahsanal,stative,unknown,True
376,kahsanali,kahsanali,nominal,,,,,root,kahsanali,root,unknown,True
376,kahsanali,hsanali,nominal,,3rd,singular,a,root,hsanali,root,unknown,True
376,kahsanali,:hsanali,nominal,,3rd,singular,a,root,:hsanali,root,unknown,True
376,kahsanali,ahsanali,nominal,,3rd,singular,a,root,ahsanali,root,unknown,True
377,kahskilo,kahskilo,nominal,,,,,root,kahskilo,root,unknown,True
377,kahskilo,hskilo,nominal,,3rd,singular,a,root,hskilo,root,unknown,True
377,kahskilo,:hskilo,nominal,,3rd,singular,a,root,:hskilo,root,unknown,True
377,kahskilo,ahskilo,nominal,,3rd,singular,a,root,ahskilo,root,unknown,True
378,kahskilo alhstayhti'i,kahskilo alhstayhti',nominal,imperfective,,,,agentive,kahskilo alhstayhti',stative,unknown,True
378,kahskilo alhstayhti'i,hskilo alhstayhti',nominal,imperfective,3rd,singular,a,agentive,hskilo alhstayhti',stative,unknown,True
378,kahskilo alhstayhti'i,:hskilo alhstayhti',nominal,imperfective,3rd,singular,a,agentive,:hskilo alhstayhti',stative,unknown,True
378,kahskilo alhstayhti'i,ahskilo alhstayhti',nominal,imperfective,3rd,singular,a,agentive,ahskilo alhstayhti',stative,unknown,True
378,kahskilo alhstayhti'i,kahskilo alhstayhti'i,nominal,,,,,root,kahskilo alhstayhti'i,root,unknown,True
378,kahskilo alhstayhti'i,hskilo alhstayhti'i,nominal,,3rd,singular,a,root,hskilo alhstayhti'i,root,unknown,True
378,kahskilo alhstayhti'i,:hskilo alhstayhti'i,nominal,,3rd,singular,a,root,:hskilo alhstayhti'i,root,unknown,True
378,kahskilo alhstayhti'i,ahskilo alhstayhti'i,nominal,,3rd,singular,a,root,ahskilo alhstayhti'i,root,unknown,True
379,kahskilo tilhihkehski,kahskilo tilhihkehsk,nominal,imperfective,,,,agentive,kahskilo tilhihkehsk,stative,unknown,True
379,kahskilo tilhihkehski,hskilo tilhihkehsk,nominal,imperfective,3rd,singular,a,agentive,hskilo tilhihkehsk,stative,unknown,True
379,kahskilo tilhihkehski,:hskilo tilhihkehsk,nominal,imperfective,3rd,singular,a,agentive,:hskilo tilhihkehsk,stative,unknown,True
379,kahskilo tilhihkehski,ahskilo tilhihkehsk,nominal,imperfective,3rd,singular,a,agentive,ahskilo tilhihkehsk,stative,unknown,True
379,kahskilo tilhihkehski,kahskilo tilhihkehski,nominal,,,,,root,kahskilo tilhihkehski,root,unknown,True
379,kahskilo tilhihkehski,hskilo tilhihkehski,nominal,,3rd,singular,a,root,hskilo tilhihkehski,root,unknown,True
379,kahskilo tilhihkehski,:hskilo tilhihkehski,nominal,,3rd,singular,a,root,:hskilo tilhihkehski,root,unknown,True
379,kahskilo tilhihkehski,ahskilo tilhihkehski,nominal,,3rd,singular,a,root,ahskilo tilhihkehski,root,unknown,True
380,kahsohi'i,kahsohi',nominal,imperfective,,,,agentive,kahsohi',stative,unknown,True
380,kahsohi'i,hsohi',nominal,imperfective,3rd,singular,a,agentive,hsohi',stative,unknown,True
380,kahsohi'i,:hsohi',nominal,imperfective,3rd,singular,a,agentive,:hsohi',stative,unknown,True
380,kahsohi'i,ahsohi',nominal,imperfective,3rd,singular,a,agentive,ahsohi',stative,unknown,True
380,kahsohi'i,kahsohi'i,nominal,,,,,root,kahsohi'i,root,unknown,True
380,kahsohi'i,hsohi'i,nominal,,3rd,singular,a,root,hsohi'i,root,unknown,True
380,kahsohi'i,:hsohi'i,nominal,,3rd,singular,a,root,:hsohi'i,root,unknown,True
380,kahsohi'i,ahsohi'i,nominal,,3rd,singular,a,root,ahsohi'i,root,unknown,True
381,kathti,katht,nominal,imperfective,,,,agentive,katht,stative,unknown,False
381,kathti,tht,nominal,imperfective,3rd,singular,a,agentive,tht,stative,unknown,False
381,kathti,:tht,nominal,imperfective,3rd,singular,a,agentive,:tht,stative,unknown,False
381,kathti,atht,nominal,imperfective,3rd,singular,a,agentive,atht,stative,unknown,False
381,kathti,kathti,nominal,,,,,root,kathti,root,unknown,True
381,kathti,thti,nominal,,3rd,singular,a,root,thti,root,unknown,True
381,kathti,:thti,nominal,,3rd,singular,a,root,:thti,root,unknown,True
381,kathti,athti,nominal,,3rd,singular,a,root,athti,root,unknown,True
382,kathehsa'ti,kathehsa't,nominal,imperfective,,,,agentive,kathehsa't,stative,unknown,False
382,kathehsa'ti,thehsa't,nominal,imperfective,3rd,singular,a,agentive,thehsa't,stative,unknown,False
382,kathehsa'ti,:thehsa't,nominal,imperfective,3rd,singular,a,agentive,:thehsa't,stative,unknown,False
382,kathehsa'ti,athehsa't,nominal,imperfective,3rd,singular,a,agentive,athehsa't,stative,unknown,False
382,kathehsa'ti,kathehsa'ti,nominal,,,,,root,kathehsa'ti,root,unknown,True
382,kathehsa'ti,thehsa'ti,nominal,,3rd,singular,a,root,thehsa'ti,root,unknown,True
382,kathehsa'ti,:thehsa'ti,nominal,,3rd,singular,a,root,:thehsa'ti,root,unknown,True
382,kathehsa'ti,athehsa'ti,nominal,,3rd,singular,a,root,athehsa'ti,root,unknown,True
383,kathiyo'i,kathiyo',nominal,imperfective,,,,agentive,kathiyo',stative,unknown,True
383,kathiyo'i,thiyo',nominal,imperfective,3rd,singular,a,agentive,thiyo',stative,unknown,True
383,kathiyo'i,:thiyo',nominal,imperfective,3rd,singular,a,agentive,:thiyo',stative,unknown,True
383,kathiyo'i,athiyo',nominal,imperfective,3rd,singular,a,agentive,athiyo',stative,unknown,True
383,kathiyo'i,kathiyo'i,nominal,,,,,root,kathiyo'i,root,unknown,True
383,kathiyo'i,thiyo'i,nominal,,3rd,singular,a,root,thiyo'i,root,unknown,True
383,kathiyo'i,:thiyo'i,nominal,,3rd,singular,a,root,:thiyo'i,root,unknown,True
383,kathiyo'i,athiyo'i,nominal,,3rd,singular,a,root,athiyo'i,root,unknown,True
384,kathohka,kathohka,nominal,,,,,root,kathohka,root,unknown,True
384,kathohka,thohka,nominal,,3rd,singular,a,root,thohka,root,unknown,True
384,kathohka,:thohka,nominal,,3rd,singular,a,root,:thohka,root,unknown,True
384,kathohka,athohka,nominal,,3rd,singular,a,root,athohka,root,unknown,True
385,kawonita,kawonita,nominal,,,,,root,kawonita,root,unknown,True
385,kawonita,wonita,nominal,,3rd,singular,a,root,wonita,root,unknown,True
385,kawonita,:wonita,nominal,,3rd,singular,a,root,:wonita,root,unknown,True
385,kawonita,awonita,nominal,,3rd,singular,a,root,awonita,root,unknown,True
386,kawhsvki,kawhsvk,nominal,imperfective,,,,agentive,kawhsv,stative-k,unknown,False
386,kawhsvki,whsvk,nominal,imperfective,3rd,singular,a,agentive,whsvk,stative,animate,True
386,kawhsvki,:whsvk,nominal,imperfective,3rd,singular,a,agentive,:whsvk,stative,animate,True
386,kawhsvki,awhsvk,nominal,imperfective,3rd,singular,a,agentive,awhsv,stative-k,unknown,False
386,kawhsvki,kawhsvki,nominal,,,,,root,kawhsvki,root,unknown,True
386,kawhsvki,whsvki,nominal,,3rd,singular,a,root,whsvki,root,unknown,True
386,kawhsvki,:whsvki,nominal,,3rd,singular,a,root,:whsvki,root,unknown,True
386,kawhsvki,awhsvki,nominal,,3rd,singular,a,root,awhsvki,root,unknown,True
387,kayehsa'tv'i,kayehsa'tv',nominal,imperfective,,,,agentive,kayehsa'tv',stative,unknown,False
387,kayehsa'tv'i,yehsa'tv',nominal,imperfective,3rd,singular,a,agentive,yehsa'tv',stative,unknown,False
387,kayehsa'tv'i,:yehsa'tv',nominal,imperfective,3rd,singular,a,agentive,:yehsa'tv',stative,unknown,False
387,kayehsa'tv'i,ayehsa'tv',nominal,imperfective,3rd,singular,a,agentive,ayehsa'tv',stative,unknown,False
387,kayehsa'tv'i,kayehsa't,verby,perfective,,,,completive,kayehsa't,stative-eh,unknown,False
387,kayehsa'tv'i,yehsa't,verby,perfective,3rd,singular,a,completive,yehsa't,stative-eh,unknown,False
387,kayehsa'tv'i,:yehsa't,verby,perfective,3rd,singular,a,completive,:yehsa't,stative-eh,unknown,False
387,kayehsa'tv'i,ayehsa't,verby,perfective,3rd,singular,a,completive,ayehsa't,stative-eh,unknown,False
387,kayehsa'tv'i,kayehsa't,verby,imperfective,,,,incompletive,kayehsa't,stative,unknown,False
387,kayehsa'tv'i,yehsa't,verby,imperfective,3rd,singular,a,incompletive,yehsa't,stative,unknown,False
387,kayehsa'tv'i,:yehsa't,verby,imperfective,3rd,singular,a,incompletive,:yehsa't,stative,unknown,False
387,kayehsa'tv'i,ayehsa't,verby,imperfective,3rd,singular,a,incompletive,ayehsa't,stative,unknown,False
387,kayehsa'tv'i,kayehsa'tv'i,nominal,,,,,root,kayehsa'tv'i,root,unknown,True
387,kayehsa'tv'i,yehsa'tv'i,nominal,,3rd,singular,a,root,yehsa'tv'i,root,unknown,True
387,kayehsa'tv'i,:yehsa'tv'i,nominal,,3rd,singular,a,root,:yehsa'tv'i,root,unknown,True
387,kayehsa'tv'i,ayehsa'tv'i,nominal,,3rd,singular,a,root,ayehsa'tv'i,root,unknown,True
388,kayewhski'i,kayewhski',nominal,imperfective,,,,agentive,kayewhski',stative,unknown,True
388,kayewhski'i,yewhski',nominal,imperfective,3rd,singular,a,agentive,yewhski',stative,unknown,True
388,kayewhski'i,:yewhski',nominal,imperfective,3rd,singular,a,agentive,:yewhski',stative,unknown,True
388,kayewhski'i,ayewhski',nominal,imperfective,3rd,singular,a,agentive,ayewhski',stative,unknown,True
388,kayewhski'i,kayewhski'i,nominal,,,,,root,kayewhski'i,root,unknown,True
388,kayewhski'i,yewhski'i,nominal,,3rd,singular,a,root,yewhski'i,root,unknown,True
388,kayewhski'i,:yewhski'i,nominal,,3rd,singular,a,root,:yewhski'i,root,unknown,True
388,kayewhski'i,ayewhski'i,nominal,,3rd,singular,a,root,ayewhski'i,root,unknown,True
389,kayhkoki,kayhkok,nominal,imperfective,,,,agentive,kayhko,stative-k,unknown,False
389,kayhkoki,yhkok,nominal,imperfective,3rd,singular,a,agentive,yhkok,stative,animate,True
389,kayhkoki,:yhkok,nominal,imperfective,3rd,singular,a,agentive,:yhkok,stative,animate,True
389,kayhkoki,ayhkok,nominal,imperfective,3rd,singular,a,agentive,ayhko,stative-k,unknown,False
389,kayhkoki,kayhkoki,nominal,,,,,root,kayhkoki,root,unknown,True
389,kayhkoki,yhkoki,nominal,,3rd,singular,a,root,yhkoki,root,unknown,True
389,kayhkoki,:yhkoki,nominal,,3rd,singular,a,root,:yhkoki,root,unknown,True
389,kayhkoki,ayhkoki,nominal,,3rd,singular,a,root,ayhkoki,root,unknown,True
390,kayhkoki,kayhkok,nominal,imperfective,,,,agentive,kayhkok,stative,unknown,True
390,kayhkoki,yhkok,nominal,imperfective,3rd,singular,a,agentive,yhkok,stative,unknown,True
390,kayhkoki,:yhkok,nominal,imperfective,3rd,singular,a,agentive,:yhkok,stative,unknown,True
390,kayhkoki,ayhkok,nominal,imperfective,3rd,singular,a,agentive,ayhkok,stative,unknown,True
390,kayhkoki,kayhkoki,nominal,,,,,root,kayhkoki,root,unknown,True
390,kayhkoki,yhkoki,nominal,,3rd,singular,a,root,yhkoki,root,unknown,True
390,kayhkoki,:yhkoki,nominal,,3rd,singular,a,root,:yhkoki,root,unknown,True
390,kayhkoki,ayhkoki,nominal,,3rd,singular,a,root,ayhkoki,root,unknown,True
391,ketsikoliyeti'i,ketsikoliyeti',nominal,imperfective,,,,agentive,ketsikoliyeti',stative,unknown,True
391,ketsikoliyeti'i,etsikoliyeti',nominal,imperfective,3rd,singular,a,agentive,etsikoliyeti',stative,unknown,True
391,ketsikoliyeti'i,ketsikoliyeti'i,nominal,,,,,root,ketsikoliyeti'i,root,unknown,True
391,ketsikoliyeti'i,etsikoliyeti'i,nominal,,3rd,singular,a,root,etsikoliyeti'i,root,unknown,True
392,kelihsthki,kelihsthk,nominal,imperfective,,,,agentive,kelihsth,stative-k,unknown,False
392,kelihsthki,elihsthk,nominal,imperfective,3rd,singular,a,agentive,elihsth,stative-k,unknown,False
392,kelihsthki,kelihsthki,nominal,,,,,root,kelihsthki,root,unknown,True
392,kelihsthki,elihsthki,nominal,,3rd,singular,a,root,elihsthki,root,unknown,True
393,kethilohsti,kethilohst,nominal,imperfective,,,,agentive,kethilohst,stative,unknown,False
393,kethilohsti,ethilohst,nominal,imperfective,3rd,singular,a,agentive,ethilohst,stative,unknown,False
393,kethilohsti,kethilohsti,nominal,,,,,root,kethilohsti,root,unknown,True
393,kethilohsti,ethilohsti,nominal,,3rd,singular,a,root,ethilohsti,root,unknown,True
394,kethvhsti,kethvhst,nominal,imperfective,,,,agentive,kethvhst,stative,unknown,False
394,kethvhsti,ethvhst,nominal,imperfective,3rd,singular,a,agentive,ethvhst,stative,unknown,False
394,kethvhsti,kethvhsti,nominal,,,,,root,kethvhsti,root,unknown,True
394,kethvhsti,ethvhsti,nominal,,3rd,singular,a,root,ethvhsti,root,unknown,True
395,kika,kika,nominal,,,,,root,kika,root,unknown,True
396,ki'lha,ki'lha,nominal,,,,,root,ki'lha,root,unknown,True
397,kilhi,kilh,nominal,imperfective,,,,agentive,kilh,stative,unknown,True
397,kilhi,kilhi,nominal,,,,,root,kilhi,root,unknown,True
398,kilhi tika'lenvhita,kilhi tika'lenvhita,nominal,,,,,root,kilhi tika'lenvhita,root,unknown,True
399,Gilihsi,Gilihs,nominal,imperfective,,,,agentive,Gilihs,stative,unknown,True
399,Gilihsi,Gilihsi,nominal,,,,,root,Gilihsi,root,unknown,True
400,kinuthti,kinutht,nominal,imperfective,,,,agentive,kinutht,stative,unknown,True
