corpus_id,original_word,stem,structure,aspect,person,number,pronominal_set
690,utsilv'i,utsilv',nominal,imperfective,3rd,singular,a
690,utsilv'i,tsilv',nominal,imperfective,3rd,singular,b
690,utsilv'i,'tsilv',nominal,imperfective,3rd,singular,b
690,utsilv'i,atsilv',nominal,imperfective,3rd,singular,b
690,utsilv'i,utsil,verby,perfective,,,
690,utsilv'i,utsil,verby,perfective,3rd,singular,a
690,utsilv'i,tsil,verby,perfective,3rd,singular,b
690,utsilv'i,'tsil,verby,perfective,3rd,singular,b
690,utsilv'i,atsil,verby,perfective,3rd,singular,b
690,utsilv'i,utsil,verby,imperfective,,,
690,utsilv'i,utsil,verby,imperfective,3rd,singular,a
690,utsilv'i,tsil,verby,imperfective,3rd,singular,b
690,utsilv'i,'tsil,verby,imperfective,3rd,singular,b
690,utsilv'i,atsil,verby,imperfective,3rd,singular,b
690,utsilv'i,utsilv'i,nominal,,,,
690,utsilv'i,utsilv'i,nominal,,3rd,singular,a
690,utsilv'i,tsilv'i,nominal,,3rd,singular,b
690,utsilv'i,'tsilv'i,nominal,,3rd,singular,b
690,utsilv'i,atsilv'i,nominal,,3rd,singular,b
691,utsiya,utsiya,nominal,,,,
691,utsiya,utsiya,nominal,,3rd,singular,a
691,utsiya,tsiya,nominal,,3rd,singular,b
691,utsiya,'tsiya,nominal,,3rd,singular,b
691,utsiya,atsiya,nominal,,3rd,singular,b
692,utsonathi,utsonath,nominal,imperfective,,,
692,utsonathi,utsonath,nominal,imperfective,3rd,singular,a
692,utsonathi,tsonath,nominal,imperfective,3rd,singular,b
692,utsonathi,'tsonath,nominal,imperfective,3rd,singular,b
692,utsonathi,atsonath,nominal,imperfective,3rd,singular,b
692,utsonathi,utsonathi,nominal,,,,
692,utsonathi,utsonathi,nominal,,3rd,singular,a
692,utsonathi,tsonathi,nominal,,3rd,singular,b
692,utsonathi,'tsonathi,nominal,,3rd,singular,b
692,utsonathi,atsonathi,nominal,,3rd,singular,b
693,ukhayhotv'i,ukhayhotv',nominal,imperfective,,,
693,ukhayhotv'i,ukhayhotv',nominal,imperfective,3rd,singular,a
693,ukhayhotv'i,khayhotv',nominal,imperfective,3rd,singular,b
693,ukhayhotv'i,'khayhotv',nominal,imperfective,3rd,singular,b
693,ukhayhotv'i,akhayhotv',nominal,imperfective,3rd,singular,b
693,ukhayhotv'i,ukhayhot,verby,perfective,,,
693,ukhayhotv'i,ukhayhot,verby,perfective,3rd,singular,a
693,ukhayhotv'i,khayhot,verby,perfective,3rd,singular,b
693,ukhayhotv'i,'khayhot,verby,perfective,3rd,singular,b
693,ukhayhotv'i,akhayhot,verby,perfective,3rd,singular,b
693,ukhayhotv'i,ukhayhot,verby,imperfective,,,
693,ukhayhotv'i,ukhayhot,verby,imperfective,3rd,singular,a
693,ukhayhotv'i,khayhot,verby,imperfective,3rd,singular,b
693,ukhayhotv'i,'khayhot,verby,imperfective,3rd,singular,b
693,ukhayhotv'i,akhayhot,verby,imperfective,3rd,singular,b
693,ukhayhotv'i,ukhayhotv'i,nominal,,,,
693,ukhayhotv'i,ukhayhotv'i,nominal,,3rd,singular,a
693,ukhayhotv'i,khayhotv'i,nominal,,3rd,singular,b
693,ukhayhotv'i,'khayhotv'i,nominal,,3rd,singular,b
693,ukhayhotv'i,akhayhotv'i,nominal,,3rd,singular,b
694,ukhathv'i,ukhathv',nominal,imperfective,,,
694,ukhathv'i,ukhathv',nominal,imperfective,3rd,singular,a
694,ukhathv'i,khathv',nominal,imperfective,3rd,singular,b
694,ukhathv'i,'khathv',nominal,imperfective,3rd,singular,b
694,ukhathv'i,akhathv',nominal,imperfective,3rd,singular,b
694,ukhathv'i,ukhath,verby,perfective,,,
694,ukhathv'i,ukhath,verby,perfective,3rd,singular,a
694,ukhathv'i,khath,verby,perfective,3rd,singular,b
694,ukhathv'i,'khath,verby,perfective,3rd,singular,b
694,ukhathv'i,akhath,verby,perfective,3rd,singular,b
694,ukhathv'i,ukhath,verby,imperfective,,,
694,ukhathv'i,ukhath,verby,imperfective,3rd,singular,a
694,ukhathv'i,khath,verby,imperfective,3rd,singular,b
694,ukhathv'i,'khath,verby,imperfective,3rd,singular,b
694,ukhathv'i,akhath,verby,imperfective,3rd,singular,b
694,ukhathv'i,ukhathv'i,nominal,,,,
694,ukhathv'i,ukhathv'i,nominal,,3rd,singular,a
694,ukhathv'i,khathv'i,nominal,,3rd,singular,b
694,ukhathv'i,'khathv'i,nominal,,3rd,singular,b
694,ukhathv'i,akhathv'i,nominal,,3rd,singular,b
695,ukhetaliyv'i,ukhetaliyv',nominal,imperfective,,,
695,ukhetaliyv'i,ukhetaliyv',nominal,imperfective,3rd,singular,a
695,ukhetaliyv'i,khetaliyv',nominal,imperfective,3rd,singular,b
695,ukhetaliyv'i,'khetaliyv',nominal,imperfective,3rd,singular,b
695,ukhetaliyv'i,akhetaliyv',nominal,imperfective,3rd,singular,b
695,ukhetaliyv'i,ukhetaliy,verby,perfective,,,
695,ukhetaliyv'i,ukhetaliy,verby,perfective,3rd,singular,a
695,ukhetaliyv'i,khetaliy,verby,perfective,3rd,singular,b
695,ukhetaliyv'i,'khetaliy,verby,perfective,3rd,singular,b
695,ukhetaliyv'i,akhetaliy,verby,perfective,3rd,singular,b
695,ukhetaliyv'i,ukhetaliy,verby,imperfective,,,
695,ukhetaliyv'i,ukhetaliy,verby,imperfective,3rd,singular,a
695,ukhetaliyv'i,khetaliy,verby,imperfective,3rd,singular,b
695,ukhetaliyv'i,'khetaliy,verby,imperfective,3rd,singular,b
695,ukhetaliyv'i,akhetaliy,verby,imperfective,3rd,singular,b
695,ukhetaliyv'i,ukhetaliyv'i,nominal,,,,
695,ukhetaliyv'i,ukhetaliyv'i,nominal,,3rd,singular,a
695,ukhetaliyv'i,khetaliyv'i,nominal,,3rd,singular,b
695,ukhetaliyv'i,'khetaliyv'i,nominal,,3rd,singular,b
695,ukhetaliyv'i,akhetaliyv'i,nominal,,3rd,singular,b
696,ukhsotsaneta,ukhsotsaneta,nominal,,,,
696,ukhsotsaneta,ukhsotsaneta,nominal,,3rd,singular,a
696,ukhsotsaneta,khsotsaneta,nominal,,3rd,singular,b
696,ukhsotsaneta,'khsotsaneta,nominal,,3rd,singular,b
696,ukhsotsaneta,akhsotsaneta,nominal,,3rd,singular,b
697,ukhsuthi,ukhsuth,nominal,imperfective,,,
697,ukhsuthi,ukhsuth,nominal,imperfective,3rd,singular,a
697,ukhsuthi,khsuth,nominal,imperfective,3rd,singular,b
697,ukhsuthi,'khsuth,nominal,imperfective,3rd,singular,b
697,ukhsuthi,akhsuth,nominal,imperfective,3rd,singular,b
697,ukhsuthi,ukhsuthi,nominal,,,,
697,ukhsuthi,ukhsuthi,nominal,,3rd,singular,a
697,ukhsuthi,khsuthi,nominal,,3rd,singular,b
697,ukhsuthi,'khsuthi,nominal,,3rd,singular,b
697,ukhsuthi,akhsuthi,nominal,,3rd,singular,b
698,ukhtha,ukhtha,nominal,,,,
698,ukhtha,ukhtha,nominal,,3rd,singular,a
698,ukhtha,khtha,nominal,,3rd,singular,b
698,ukhtha,'khtha,nominal,,3rd,singular,b
698,ukhtha,akhtha,nominal,,3rd,singular,b
699,ulahsihteni,ulahsihten,nominal,imperfective,,,
699,ulahsihteni,ulahsihten,nominal,imperfective,3rd,singular,a
699,ulahsihteni,lahsihten,nominal,imperfective,3rd,singular,b
699,ulahsihteni,'lahsihten,nominal,imperfective,3rd,singular,b
699,ulahsihteni,alahsihten,nominal,imperfective,3rd,singular,b
699,ulahsihteni,ulahsihteni,nominal,,,,
699,ulahsihteni,ulahsihteni,nominal,,3rd,singular,a
699,ulahsihteni,lahsihteni,nominal,,3rd,singular,b
699,ulahsihteni,'lahsihteni,nominal,,3rd,singular,b
699,ulahsihteni,alahsihteni,nominal,,3rd,singular,b
700,ulahsulo,ulahsulo,nominal,,,,
700,ulahsulo,ulahsulo,nominal,,3rd,singular,a
700,ulahsulo,lahsulo,nominal,,3rd,singular,b
700,ulahsulo,'lahsulo,nominal,,3rd,singular,b
700,ulahsulo,alahsulo,nominal,,3rd,singular,b
701,ulikohvhsti,ulikohvhst,nominal,imperfective,,,
701,ulikohvhsti,ulikohvhst,nominal,imperfective,3rd,singular,a
701,ulikohvhsti,likohvhst,nominal,imperfective,3rd,singular,b
701,ulikohvhsti,'likohvhst,nominal,imperfective,3rd,singular,b
701,ulikohvhsti,alikohvhst,nominal,imperfective,3rd,singular,b
701,ulikohvhsti,ulikohvhsti,nominal,,,,
701,ulikohvhsti,ulikohvhsti,nominal,,3rd,singular,a
701,ulikohvhsti,likohvhsti,nominal,,3rd,singular,b
701,ulikohvhsti,'likohvhsti,nominal,,3rd,singular,b
701,ulikohvhsti,alikohvhsti,nominal,,3rd,singular,b
702,ulitsohita,ulitsohita,nominal,,,,
702,ulitsohita,ulitsohita,nominal,,3rd,singular,a
702,ulitsohita,litsohita,nominal,,3rd,singular,b
702,ulitsohita,'litsohita,nominal,,3rd,singular,b
702,ulitsohita,alitsohita,nominal,,3rd,singular,b
703,ulikhsi,ulikhs,nominal,imperfective,,,
703,ulikhsi,ulikhs,nominal,imperfective,3rd,singular,a
703,ulikhsi,likhs,nominal,imperfective,3rd,singular,b
703,ulikhsi,'likhs,nominal,imperfective,3rd,singular,b
703,ulikhsi,alikhs,nominal,imperfective,3rd,singular,b
703,ulikhsi,ulikhsi,nominal,,,,
703,ulikhsi,ulikhsi,nominal,,3rd,singular,a
703,ulikhsi,likhsi,nominal,,3rd,singular,b
703,ulikhsi,'likhsi,nominal,,3rd,singular,b
703,ulikhsi,alikhsi,nominal,,3rd,singular,b
704,ulihsi,ulihs,nominal,imperfective,,,
704,ulihsi,ulihs,nominal,imperfective,3rd,singular,a
704,ulihsi,lihs,nominal,imperfective,3rd,singular,b
704,ulihsi,'lihs,nominal,imperfective,3rd,singular,b
704,ulihsi,alihs,nominal,imperfective,3rd,singular,b
704,ulihsi,ulihsi,nominal,,,,
704,ulihsi,ulihsi,nominal,,3rd,singular,a
704,ulihsi,lihsi,nominal,,3rd,singular,b
704,ulihsi,'lihsi,nominal,,3rd,singular,b
704,ulihsi,alihsi,nominal,,3rd,singular,b
705,ulokili,ulokil,nominal,imperfective,,,
705,ulokili,ulokil,nominal,imperfective,3rd,singular,a
705,ulokili,lokil,nominal,imperfective,3rd,singular,b
705,ulokili,'lokil,nominal,imperfective,3rd,singular,b
705,ulokili,alokil,nominal,imperfective,3rd,singular,b
705,ulokili,ulokili,nominal,,,,
705,ulokili,ulokili,nominal,,3rd,singular,a
705,ulokili,lokili,nominal,,3rd,singular,b
705,ulokili,'lokili,nominal,,3rd,singular,b
705,ulokili,alokili,nominal,,3rd,singular,b
706,ulvta,ulvta,nominal,,,,
706,ulvta,ulvta,nominal,,3rd,singular,a
706,ulvta,lvta,nominal,,3rd,singular,b
706,ulvta,'lvta,nominal,,3rd,singular,b
706,ulvta,alvta,nominal,,3rd,singular,b
707,ulvhsa'ti,ulvhsa't,nominal,imperfective,,,
707,ulvhsa'ti,ulvhsa't,nominal,imperfective,3rd,singular,a
707,ulvhsa'ti,lvhsa't,nominal,imperfective,3rd,singular,b
707,ulvhsa'ti,'lvhsa't,nominal,imperfective,3rd,singular,b
707,ulvhsa'ti,alvhsa't,nominal,imperfective,3rd,singular,b
707,ulvhsa'ti,ulvhsa'ti,nominal,,,,
707,ulvhsa'ti,ulvhsa'ti,nominal,,3rd,singular,a
707,ulvhsa'ti,lvhsa'ti,nominal,,3rd,singular,b
707,ulvhsa'ti,'lvhsa'ti,nominal,,3rd,singular,b
707,ulvhsa'ti,alvhsa'ti,nominal,,3rd,singular,b
708,unatatehsvta,unatatehsvta,nominal,,,,
708,unatatehsvta,unatatehsvta,nominal,,3rd,singular,a
708,unatatehsvta,natatehsvta,nominal,,3rd,singular,b
708,unatatehsvta,'natatehsvta,nominal,,3rd,singular,b
708,unatatehsvta,anatatehsvta,nominal,,3rd,singular,b
708,unatatehsvta,atatehsvta,nominal,,3rd,plural,b
709,unalahskalhti'i,unalahskalhti',nominal,imperfective,,,
709,unalahskalhti'i,unalahskalhti',nominal,imperfective,3rd,singular,a
709,unalahskalhti'i,nalahskalhti',nominal,imperfective,3rd,singular,b
709,unalahskalhti'i,'nalahskalhti',nominal,imperfective,3rd,singular,b
709,unalahskalhti'i,analahskalhti',nominal,imperfective,3rd,singular,b
709,unalahskalhti'i,alahskalhti',nominal,imperfective,3rd,plural,b
709,unalahskalhti'i,unalahskalhti'i,nominal,,,,
709,unalahskalhti'i,unalahskalhti'i,nominal,,3rd,singular,a
709,unalahskalhti'i,nalahskalhti'i,nominal,,3rd,singular,b
709,unalahskalhti'i,'nalahskalhti'i,nominal,,3rd,singular,b
709,unalahskalhti'i,analahskalhti'i,nominal,,3rd,singular,b
709,unalahskalhti'i,alahskalhti'i,nominal,,3rd,plural,b
710,unali'i,unali',nominal,imperfective,,,
710,unali'i,unali',nominal,imperfective,3rd,singular,a
710,unali'i,nali',nominal,imperfective,3rd,singular,b
710,unali'i,'nali',nominal,imperfective,3rd,singular,b
710,unali'i,anali',nominal,imperfective,3rd,singular,b
710,unali'i,ali',nominal,imperfective,3rd,plural,b
710,unali'i,unali'i,nominal,,,,
710,unali'i,unali'i,nominal,,3rd,singular,a
710,unali'i,nali'i,nominal,,3rd,singular,b
710,unali'i,'nali'i,nominal,,3rd,singular,b
710,unali'i,anali'i,nominal,,3rd,singular,b
710,unali'i,ali'i,nominal,,3rd,plural,b
711,unalikhti,unalikht,nominal,imperfective,,,
711,unalikhti,unalikht,nominal,imperfective,3rd,singular,a
711,unalikhti,nalikht,nominal,imperfective,3rd,singular,b
711,unalikhti,'nalikht,nominal,imperfective,3rd,singular,b
711,unalikhti,analikht,nominal,imperfective,3rd,singular,b
711,unalikhti,alikht,nominal,imperfective,3rd,plural,b
711,unalikhti,unalikhti,nominal,,,,
711,unalikhti,unalikhti,nominal,,3rd,singular,a
711,unalikhti,nalikhti,nominal,,3rd,singular,b
711,unalikhti,'nalikhti,nominal,,3rd,singular,b
711,unalikhti,analikhti,nominal,,3rd,singular,b
711,unalikhti,alikhti,nominal,,3rd,plural,b
712,uneka'lv'i,uneka'lv',nominal,imperfective,,,
712,uneka'lv'i,uneka'lv',nominal,imperfective,3rd,singular,a
712,uneka'lv'i,neka'lv',nominal,imperfective,3rd,singular,b
712,uneka'lv'i,'neka'lv',nominal,imperfective,3rd,singular,b
712,uneka'lv'i,aneka'lv',nominal,imperfective,3rd,singular,b
712,uneka'lv'i,eka'lv',nominal,imperfective,3rd,plural,b
712,uneka'lv'i,uneka'l,verby,perfective,,,
712,uneka'lv'i,uneka'l,verby,perfective,3rd,singular,a
712,uneka'lv'i,neka'l,verby,perfective,3rd,singular,b
712,uneka'lv'i,'neka'l,verby,perfective,3rd,singular,b
712,uneka'lv'i,aneka'l,verby,perfective,3rd,singular,b
712,uneka'lv'i,eka'l,verby,perfective,3rd,plural,b
712,uneka'lv'i,uneka'l,verby,imperfective,,,
712,uneka'lv'i,uneka'l,verby,imperfective,3rd,singular,a
712,uneka'lv'i,neka'l,verby,imperfective,3rd,singular,b
712,uneka'lv'i,'neka'l,verby,imperfective,3rd,singular,b
712,uneka'lv'i,aneka'l,verby,imperfective,3rd,singular,b
712,uneka'lv'i,eka'l,verby,imperfective,3rd,plural,b
712,uneka'lv'i,uneka'lv'i,nominal,,,,
712,uneka'lv'i,uneka'lv'i,nominal,,3rd,singular,a
712,uneka'lv'i,neka'lv'i,nominal,,3rd,singular,b
712,uneka'lv'i,'neka'lv'i,nominal,,3rd,singular,b
712,uneka'lv'i,aneka'lv'i,nominal,,3rd,singular,b
712,uneka'lv'i,eka'lv'i,nominal,,3rd,plural,b
713,unekvha'i,unekvha',nominal,imperfective,,,
713,unekvha'i,unekvha',nominal,imperfective,3rd,singular,a
713,unekvha'i,nekvha',nominal,imperfective,3rd,singular,b
713,unekvha'i,'nekvha',nominal,imperfective,3rd,singular,b
713,unekvha'i,anekvha',nominal,imperfective,3rd,singular,b
713,unekvha'i,ekvha',nominal,imperfective,3rd,plural,b
713,unekvha'i,unekvha'i,nominal,,,,
713,unekvha'i,unekvha'i,nominal,,3rd,singular,a
713,unekvha'i,nekvha'i,nominal,,3rd,singular,b
713,unekvha'i,'nekvha'i,nominal,,3rd,singular,b
713,unekvha'i,anekvha'i,nominal,,3rd,singular,b
713,unekvha'i,ekvha'i,nominal,,3rd,plural,b
714,Unelhanvhi,Unelhanvh,nominal,imperfective,,,
714,Unelhanvhi,Unelhanvhi,nominal,,,,
715,unehstala,unehstala,nominal,,,,
715,unehstala,unehstala,nominal,,3rd,singular,a
715,unehstala,nehstala,nominal,,3rd,singular,b
715,unehstala,'nehstala,nominal,,3rd,singular,b
715,unehstala,anehstala,nominal,,3rd,singular,b
715,unehstala,ehstala,nominal,,3rd,plural,b
716,unhtsi,unhts,nominal,imperfective,,,
716,unhtsi,unhts,nominal,imperfective,3rd,singular,a
716,unhtsi,nhts,nominal,imperfective,3rd,singular,b
716,unhtsi,'nhts,nominal,imperfective,3rd,singular,b
716,unhtsi,anhts,nominal,imperfective,3rd,singular,b
716,unhtsi,unhtsi,nominal,,,,
716,unhtsi,unhtsi,nominal,,3rd,singular,a
716,unhtsi,nhtsi,nominal,,3rd,singular,b
716,unhtsi,'nhtsi,nominal,,3rd,singular,b
716,unhtsi,anhtsi,nominal,,3rd,singular,b
717,unihsi,unihs,nominal,imperfective,,,
717,unihsi,unihs,nominal,imperfective,3rd,singular,a
717,unihsi,nihs,nominal,imperfective,3rd,singular,b
717,unihsi,'nihs,nominal,imperfective,3rd,singular,b
717,unihsi,anihs,nominal,imperfective,3rd,singular,b
717,unihsi,hs,nominal,imperfective,3rd,plural,b
717,unihsi,'hs,nominal,imperfective,3rd,plural,b
717,unihsi,:hs,nominal,imperfective,3rd,plural,b
717,unihsi,unihsi,nominal,,,,
717,unihsi,unihsi,nominal,,3rd,singular,a
717,unihsi,nihsi,nominal,,3rd,singular,b
717,unihsi,'nihsi,nominal,,3rd,singular,b
717,unihsi,anihsi,nominal,,3rd,singular,b
717,unihsi,hsi,nominal,,3rd,plural,b
717,unihsi,'hsi,nominal,,3rd,plural,b
717,unihsi,:hsi,nominal,,3rd,plural,b
718,unotena,unotena,nominal,,,,
718,unotena,unotena,nominal,,3rd,singular,a
718,unotena,notena,nominal,,3rd,singular,b
718,unotena,'notena,nominal,,3rd,singular,b
718,unotena,anotena,nominal,,3rd,singular,b
718,unotena,otena,nominal,,3rd,plural,b
719,unole,unole,nominal,,,,
719,unole,unole,nominal,,3rd,singular,a
719,unole,nole,nominal,,3rd,singular,b
719,unole,'nole,nominal,,3rd,singular,b
719,unole,anole,nominal,,3rd,singular,b
719,unole,ole,nominal,,3rd,plural,b
720,Unolvthana,Unolvthana,nominal,,,,
721,unvti,unvt,nominal,imperfective,,,
721,unvti,unvt,nominal,imperfective,3rd,singular,a
721,unvti,nvt,nominal,imperfective,3rd,singular,b
721,unvti,'nvt,nominal,imperfective,3rd,singular,b
721,unvti,anvt,nominal,imperfective,3rd,singular,b
721,unvti,vt,nominal,imperfective,3rd,plural,b
721,unvti,unvti,nominal,,,,
721,unvti,unvti,nominal,,3rd,singular,a
721,unvti,nvti,nominal,,3rd,singular,b
721,unvti,'nvti,nominal,,3rd,singular,b
721,unvti,anvti,nominal,,3rd,singular,b
721,unvti,vti,nominal,,3rd,plural,b
722,unvtsita,unvtsita,nominal,,,,
722,unvtsita,unvtsita,nominal,,3rd,singular,a
722,unvtsita,nvtsita,nominal,,3rd,singular,b
722,unvtsita,'nvtsita,nominal,,3rd,singular,b
722,unvtsita,anvtsita,nominal,,3rd,singular,b
722,unvtsita,vtsita,nominal,,3rd,plural,b
723,uhsano,uhsano,nominal,,,,
723,uhsano,uhsano,nominal,,3rd,singular,a
723,uhsano,hsano,nominal,,3rd,singular,b
723,uhsano,'hsano,nominal,,3rd,singular,b
723,uhsano,ahsano,nominal,,3rd,singular,b
724,uhstakalv'i,uhstakalv',nominal,imperfective,,,
724,uhstakalv'i,uhstakalv',nominal,imperfective,3rd,singular,a
724,uhstakalv'i,hstakalv',nominal,imperfective,3rd,singular,b
724,uhstakalv'i,'hstakalv',nominal,imperfective,3rd,singular,b
724,uhstakalv'i,ahstakalv',nominal,imperfective,3rd,singular,b
724,uhstakalv'i,uhstakal,verby,perfective,,,
724,uhstakalv'i,uhstakal,verby,perfective,3rd,singular,a
724,uhstakalv'i,hstakal,verby,perfective,3rd,singular,b
724,uhstakalv'i,'hstakal,verby,perfective,3rd,singular,b
724,uhstakalv'i,ahstakal,verby,perfective,3rd,singular,b
724,uhstakalv'i,uhstakal,verby,imperfective,,,
724,uhstakalv'i,uhstakal,verby,imperfective,3rd,singular,a
724,uhstakalv'i,hstakal,verby,imperfective,3rd,singular,b
724,uhstakalv'i,'hstakal,verby,imperfective,3rd,singular,b
724,uhstakalv'i,ahstakal,verby,imperfective,3rd,singular,b
724,uhstakalv'i,uhstakalv'i,nominal,,,,
724,uhstakalv'i,uhstakalv'i,nominal,,3rd,singular,a
724,uhstakalv'i,hstakalv'i,nominal,,3rd,singular,b
724,uhstakalv'i,'hstakalv'i,nominal,,3rd,singular,b
724,uhstakalv'i,ahstakalv'i,nominal,,3rd,singular,b
725,uhstayvhvhski,uhstayvhvhsk,nominal,imperfective,,,
725,uhstayvhvhski,uhstayvhvhsk,nominal,imperfective,3rd,singular,a
725,uhstayvhvhski,hstayvhvhsk,nominal,imperfective,3rd,singular,b
725,uhstayvhvhski,'hstayvhvhsk,nominal,imperfective,3rd,singular,b
725,uhstayvhvhski,ahstayvhvhsk,nominal,imperfective,3rd,singular,b
725,uhstayvhvhski,uhstayvhvhski,nominal,,,,
725,uhstayvhvhski,uhstayvhvhski,nominal,,3rd,singular,a
725,uhstayvhvhski,hstayvhvhski,nominal,,3rd,singular,b
725,uhstayvhvhski,'hstayvhvhski,nominal,,3rd,singular,b
725,uhstayvhvhski,ahstayvhvhski,nominal,,3rd,singular,b
726,uhsti,uhst,nominal,imperfective,,,
726,uhsti,uhst,nominal,imperfective,3rd,singular,a
726,uhsti,hst,nominal,imperfective,3rd,singular,b
726,uhsti,'hst,nominal,imperfective,3rd,singular,b
726,uhsti,ahst,nominal,imperfective,3rd,singular,b
726,uhsti,uhsti,nominal,,,,
726,uhsti,uhsti,nominal,,3rd,singular,a
726,uhsti,hsti,nominal,,3rd,singular,b
726,uhsti,'hsti,nominal,,3rd,singular,b
726,uhsti,ahsti,nominal,,3rd,singular,b
727,uhsti kanvnhv'i,uhsti kanvnhv',nominal,imperfective,,,
727,uhsti kanvnhv'i,uhsti kanvnhv',nominal,imperfective,3rd,singular,a
727,uhsti kanvnhv'i,hsti kanvnhv',nominal,imperfective,3rd,singular,b
727,uhsti kanvnhv'i,'hsti kanvnhv',nominal,imperfective,3rd,singular,b
727,uhsti kanvnhv'i,ahsti kanvnhv',nominal,imperfective,3rd,singular,b
727,uhsti kanvnhv'i,uhsti kanvnh,verby,perfective,,,
727,uhsti kanvnhv'i,uhsti kanvnh,verby,perfective,3rd,singular,a
727,uhsti kanvnhv'i,hsti kanvnh,verby,perfective,3rd,singular,b
727,uhsti kanvnhv'i,'hsti kanvnh,verby,perfective,3rd,singular,b
727,uhsti kanvnhv'i,ahsti kanvnh,verby,perfective,3rd,singular,b
727,uhsti kanvnhv'i,uhsti kanvnh,verby,imperfective,,,
727,uhsti kanvnhv'i,uhsti kanvnh,verby,imperfective,3rd,singular,a
727,uhsti kanvnhv'i,hsti kanvnh,verby,imperfective,3rd,singular,b
727,uhsti kanvnhv'i,'hsti kanvnh,verby,imperfective,3rd,singular,b
727,uhsti kanvnhv'i,ahsti kanvnh,verby,imperfective,3rd,singular,b
727,uhsti kanvnhv'i,uhsti kanvnhv'i,nominal,,,,
727,uhsti kanvnhv'i,uhsti kanvnhv'i,nominal,,3rd,singular,a
727,uhsti kanvnhv'i,hsti kanvnhv'i,nominal,,3rd,singular,b
727,uhsti kanvnhv'i,'hsti kanvnhv'i,nominal,,3rd,singular,b
727,uhsti kanvnhv'i,ahsti kanvnhv'i,nominal,,3rd,singular,b
728,uhstineka'lv'i,uhstineka'lv',nominal,imperfective,,,
728,uhstineka'lv'i,uhstineka'lv',nominal,imperfective,3rd,singular,a
728,uhstineka'lv'i,hstineka'lv',nominal,imperfective,3rd,singular,b
728,uhstineka'lv'i,'hstineka'lv',nominal,imperfective,3rd,singular,b
728,uhstineka'lv'i,ahstineka'lv',nominal,imperfective,3rd,singular,b
728,uhstineka'lv'i,uhstineka'l,verby,perfective,,,
728,uhstineka'lv'i,uhstineka'l,verby,perfective,3rd,singular,a
728,uhstineka'lv'i,hstineka'l,verby,perfective,3rd,singular,b
728,uhstineka'lv'i,'hstineka'l,verby,perfective,3rd,singular,b
728,uhstineka'lv'i,ahstineka'l,verby,perfective,3rd,singular,b
728,uhstineka'lv'i,uhstineka'l,verby,imperfective,,,
728,uhstineka'lv'i,uhstineka'l,verby,imperfective,3rd,singular,a
728,uhstineka'lv'i,hstineka'l,verby,imperfective,3rd,singular,b
728,uhstineka'lv'i,'hstineka'l,verby,imperfective,3rd,singular,b
728,uhstineka'lv'i,ahstineka'l,verby,imperfective,3rd,singular,b
728,uhstineka'lv'i,uhstineka'lv'i,nominal,,,,
728,uhstineka'lv'i,uhstineka'lv'i,nominal,,3rd,singular,a
728,uhstineka'lv'i,hstineka'lv'i,nominal,,3rd,singular,b
728,uhstineka'lv'i,'hstineka'lv'i,nominal,,3rd,singular,b
728,uhstineka'lv'i,ahstineka'lv'i,nominal,,3rd,singular,b
729,uhskwolhi',uhskwolhi',nominal,,,,
729,uhskwolhi',uhskwolhi',nominal,,3rd,singular,a
729,uhskwolhi',hskwolhi',nominal,,3rd,singular,b
729,uhskwolhi','hskwolhi',nominal,,3rd,singular,b
729,uhskwolhi',ahskwolhi',nominal,,3rd,singular,b
730,uhskha,uhskha,nominal,,,,
730,uhskha,uhskha,nominal,,3rd,singular,a
730,uhskha,hskha,nominal,,3rd,singular,b
730,uhskha,'hskha,nominal,,3rd,singular,b
730,uhskha,ahskha,nominal,,3rd,singular,b
731,uhskholi,uhskhol,nominal,imperfective,,,
731,uhskholi,uhskhol,nominal,imperfective,3rd,singular,a
731,uhskholi,hskhol,nominal,imperfective,3rd,singular,b
731,uhskholi,'hskhol,nominal,imperfective,3rd,singular,b
731,uhskholi,ahskhol,nominal,imperfective,3rd,singular,b
731,uhskholi,uhskholi,nominal,,,,
731,uhskholi,uhskholi,nominal,,3rd,singular,a
731,uhskholi,hskholi,nominal,,3rd,singular,b
731,uhskholi,'hskholi,nominal,,3rd,singular,b
731,uhskholi,ahskholi,nominal,,3rd,singular,b
732,uhsthihkv'i,uhsthihkv',nominal,imperfective,,,
732,uhsthihkv'i,uhsthihkv',nominal,imperfective,3rd,singular,a
732,uhsthihkv'i,hsthihkv',nominal,imperfective,3rd,singular,b
732,uhsthihkv'i,'hsthihkv',nominal,imperfective,3rd,singular,b
732,uhsthihkv'i,ahsthihkv',nominal,imperfective,3rd,singular,b
732,uhsthihkv'i,uhsthihk,verby,perfective,,,
732,uhsthihkv'i,uhsthihk,verby,perfective,3rd,singular,a
732,uhsthihkv'i,hsthihk,verby,perfective,3rd,singular,b
732,uhsthihkv'i,'hsthihk,verby,perfective,3rd,singular,b
732,uhsthihkv'i,ahsthihk,verby,perfective,3rd,singular,b
732,uhsthihkv'i,uhsthihk,verby,imperfective,,,
732,uhsthihkv'i,uhsthihk,verby,imperfective,3rd,singular,a
732,uhsthihkv'i,hsthihk,verby,imperfective,3rd,singular,b
732,uhsthihkv'i,'hsthihk,verby,imperfective,3rd,singular,b
