corpus_id,entry_no,definition,prediction,present,present_1sg,imperfective,perfective,imperative,infinitive
791,821,he/she is rowing,FullEventful,kakawehsk,tsikawehsk,kakawehsk,uwakawehs,hikawehi,uwakawehst
796,826,he/she is pecking it,FullEventful,kakwayohih,tsiyakwayo'ih,kakwayohih,uwakwayolh,hiyakwayo'a,uwakwayohst
798,828,he/she is putting it into a container,FullEventful,kalhtih,tsilotih,kalhtihsk,ulhthan,hilhta,ulhtoht
803,833,he/she is sleeping,FullEventful,kalhih,tsi'lih,kalhih,,hilhvna,ulhvnht
804,834,he/she is gathering it,FullEventful,kalhihsih,tsilhihsih,kalhihsihsk,uwalhihsanh,hilhihsa,uwalhihsoht
809,839,he/she is piling it up,FullEventful,kalhuhsk,tsilhuhsk,kalhuhsk,uwalhun,hilhuka,uwalhuhst
810,840,he/she is tying him/her up,FullEventful,kalhv'ih,tsiya'lv'ih,kalhv'ih,ulhvl,hiya'lvtsa,ulhvhst
811,841,he/she is putting it in a hole or a container,FullEventful,kalhvhsk,tsi'lvhsk,kalhvhsk,ulhan,hilhvka,ulht
812,842,he/she is sleepy,FullEventful,kalhvhsk,tsi'lvhsk,kalhvhsk,ulhvnh,hilhvna,ulhvnht
813,843,he/she is taking it somewhere by hand (refers to a flexible object),FullEventful,kanhek,tsi'nek,kanhek,unhvhs,hinhuka,unhvhst
814,844,he/she is holding it (refers to a flexible object),FullEventful,kanheh,tsi'neh,kanheh,kanheh,hinhehehsti,
815,845,he/she is handling it (refers to a flexible object),FullEventful,kanhitoh,tsi'nitoh,kanhitoh,unhitol,hinhita,unhitahst
818,848,he/she is eating it (refers to a flexible object),FullEventful,kayhe',tsiyaye',kayhehsk,uwayha',hiyayaka,uwayhehst
820,850,he/she is ripping it,FullEventful,katsakalih,tsitsakali',katsakalihsk,uwatsakalvh,hitsakala,uwatsakalht
821,851,he/she is scratching him/her,FullEventful,katsalikohsk,tsiyatsalikohsk,katsalikohsk,uwatsalikohs,hiyatsalikola,uwatsalikohst
823,853,he/she is pricking him/her,FullEventful,katsayohih,tsiyatsayo'ih,katsayohih,uwatsayolh,hiyatsayo'a,uwatsayohst
824,854,he/she is wringing it out,FullEventful,katsvwahstih,tsitsvwahstih,katsvwahstihsk,uwatsvwahsthan,hitsvwahsta,uwatsvwahstoht
825,855,he/she is stinging it,FullEventful,katsvyhsk,tsiyatsvyhsk,katsvyhsk,uwatsvyh,hiyatsvyha,uwatsvyhst
826,856,he/she is leaving a living thing behind,FullEventful,kakhahiya',tsiyakhahiya',kakhahiyahsk,uwakhahiy,hiyakhahiya,uwakhahiyahst
827,857,he/she is giving him/her a living thing,FullEventful,kakhaneh,tsiyakhaneh,kakhaneh,uwakhanel,hiyakhahsi,uwakhaneht
829,859,he/she is wrapping him/her,FullEventful,kakwhenvhsk,tsiyakwhenvhsk,kakwhenvhsk,uwakwhenvnh,hiyakwhenvna,uwakwhenvht
830,860,he/she is putting it in a container (refers to a long object),FullEventful,kalati',tsilati',kalatihsk,ulat,hilata,ulatihst
833,863,he/she is taking it out of a container (refers to a solid or flexible object),FullEventful,kale',tsile',kalehsk,ulehs,hilaki,ulehst
834,864,he/she is climbing it,FullEventful,ka'lek,tsi'lek,ka'lek,ulvhs,hi'luka,ulvhst
837,867,he/she is burning,FullEventful,kaleyvhsk,tsileyvhsk,kaleyvhsk,uleyvhs,hileyvhi,uleyvhihst
838,868,it is falling from an upright position (refers to a long object eg tree‚ pole),FullEventful,kaleyvhsk,tsileyvhsk,kaleyvhsk,uleyvhs,hileyvhi,uleyvhihst
839,869,he/she is climbing around,FullEventful,ka'litoh,tsi'litoh,ka'litoh,ulitol,hi'lita,ulitahst
840,870,it is burning (refers to forest or grass),FullEventful,kalik,,kalik,ulits,,
841,871,he/she is taking it out of a container (refers to a long object),FullEventful,kalih,tsila',kalihsk,ulvh,hila,ulht
842,872,it is dying (refers to an animal or plant),FullEventful,kaliwhok,tsiliwok,kaliwhok,uliwhots,hiliwhoki,uliwhohst
844,874,he/she is spanking him/her,FullEventful,kali'vnhih,tsili'vnhih,kal'vnhih,uli'vnhil,hili'vnhka,uli'vnhst
845,875,he/she is hoeing it,FullEventful,kaloki',tsiloki',kalokihsk,ulokan,hilokvka,ulokot
848,878,he/she is stopping by (where on the way somewhere),FullEventful,kalohihstih,tsilo'ihstih,kalohihstihsk,ulohihsthan,hilohihsta,ulohihstoht
850,880,he/she is overtaking him/her,FullEventful,kalohihseh,tsilo'ihseh,kalohihseh,ulohihsel,hilo'ihsi,ulohihseht
852,882,he/she is bluffing him/her,FullEventful,kalonahstih,tsilonahstih,kalonahstihsk,ulonahsthan,hilonahsta,ulonahstoht
853,883,he/she is oiling it,FullEventful,kalone',tsilone',kalonehsk,ulone',hilona,ulonet
854,884,he/she is making him/her fall from an elevated position,FullEventful,kalonhtih,tsilonhtih,kalonhtihsk,ulonhthan,hilonhta,ulonhtoht
855,885,he/she is cheating,FullEventful,kalonuheh,tsilonu'eh,kalonuhehsk,ulonuhelh,hilonuhvla,ulonuheht
856,886,he/she is passing by without stopping,FullEventful,kalohsk,tsilohsk,kalohsk,ulohs,hilohi,ulohihst
857,887,he/she is falling from an elevated position,FullEventful,kalohsk,tsilohsk,kalohsk,ulohs,hilohi,ulohihst
858,888,he/she is arriving,FullEventful,ka'luhk,tsi'luhk,ka'luhk,uluhts,hi'luhki,uluhihst
859,889,it’s lacking,FullEventful,kalulok,tsilulok,kalulok,ululots,hiluloki,ululohst
862,892,he/she is chopping it,FullEventful,kaluyhsk,tsiluyhsk,kaluyhsk,uluyh,hiluyha,uluyhst
864,894,he/she is beating him/her up,FullEventful,kalvnhih,tsilvnhih,kalvnhih,ulvnhil,hilvnhka,ulvnhst
870,900,he/she is putting it in a hole or a container (refers to a flexible object),FullEventful,kalvhsk,tsilvhsk,kalvhsk,ulvn,hilv'vka,ulvt
871,901,he/she is selling it,FullEventful,kanatek,tsinatek,kanatek,unatinvhs,hinatuka,unatinvt
873,903,he/she is hiring him/her,FullEventful,kanalhvhsk,tsinalhvhsk,kanalhvhsk,unalhvn,hinalhv'vka,unalhvt
876,906,he/she is finding it (refers to a flexible object),FullEventful,kanawhthih,tsinawhthih,kanawhthihsk,unawhthvh,hinawhtha,unawhthvht
877,907,he/she is taking it somewhere (refers to an animal‚ flexible object),FullEventful,kanawitih,tsinawitih,kanawitihsk,unawitvh,hinawita,unawitht
879,909,he/she is getting it (refers to a flexible object),FullEventful,kane',tsine',kanehsk,unehs,hinaki,unehst
880,910,he/she is changing it,FullEventful,kanetliyv',tsinetliyv',kanetliyvhsk,unetliyvhs,hinetliyvna,unetliyvhst
882,912,he/she is taking it somewhere by hand (refers to a long object),FullEventful,kanek,tsinek,kanek,uwanvhs,hinuka,uwanvhst
883,913,he/she is peeling him/her,FullEventful,kanekalih,tsinekalih,kanekalihsk,unekalvh,hinekala,unekalht
884,914,he/she is getting some liquid,FullEventful,kaneki',tsineki',kanekihsk,unekihs,hineki,unekihst
885,915,he/she is taking liquid from him/her,FullEventful,kaneki'eh,tsineki'eh,kaneki'eh,uneki'el,hinekihsi,uneki'eht
886,916,he/she is bewitching him/her,FullEventful,kanekuti',tsinekuti',kanekutihsk,unekut,hinekuta,unekutihst
887,917,he/she is holding it in his/her hand (refers to a long object),FullEventful,kaneh,tsineh,kaneh,,hinehehsti,
888,918,he/she is leaving some liquid,FullEventful,kanehiya',tsine'iya',kanehiyahsk,unehiy,hinehiya,unehiyahst
889,919,he/she is giving him/her some liquid,FullEventful,kanenheh,tsineneh,kanenheh,unenhel,hine'vhsi,unenheht
890,920,he/she is finding some liquid,FullEventful,kanewhahthih,tsinewahthih,kanewhahthihsk,unewhahthvh,hinewhahtha,unewhahthvht
891,921,he/she is taking some liquid somewhere,FullEventful,kanewhitih,tsinewitih,kanewhitihsk,unewhitvh,hinewhita,unewhitht
893,923,he/she lives (in sense of resides now),FullEventful,kanel,tsinel,kanel,,hinelehsti,
895,925,it’s freezing,FullEventful,kanehstalati',tsinehstalati',kanehstalatihsk,unehstalat,hinehstalata,unehstalatihst
896,926,it’s hailing,FullEventful,kanehsoyhsk,,kanehsoyhsk,unehsoyhs,,unehsoyhst
899,929,he/she is lying down,FullEventful,kanhk,tsinvk,kanhk,,hinhkehsti,
901,931,he/she is agitating liquid,FullEventful,kanhkwa'eh,tsinhkwa'eh,kanhkwa'ehsk,unhkwa'eh,hinhkwa'vla,unhkwa'eht
902,932,he/she is taking a liquid somewhere by hand,FullEventful,kanhtsek,tsinvtsek,kanhtsek,unhtsvhs,hinhtsuka,unhtsvhst
903,933,he/she is holding some liquid,FullEventful,kanhtseh,tsinvtseh,kanhtseh,,hinhtsehehsti,
904,934,he/she is handling some liquid,FullEventful,kanhtsitoh,tsinvtsitoh,kanhtsitoh,unhtsitol,hinhtsita,unhtsitahst
908,938,he/she is handling it (refers to a long object),FullEventful,kanitoh,tsinitoh,kanitoh,uwanitol,hinita,uwanitahst
909,939,he/she hates him/her,FullEventful,kanikwathih,tsinikwathih,kanikwathih,unikwathilh,hinikwathika,unikwathihst
910,940,he/she is setting up a bed,FullEventful,kanilhati',tsinilhati',kanilhatihsk,unilhat,hinilhata,unilhatihst
913,943,he/she is pleading,FullEventful,kanilati',tsinilati',kanilatihsk,unilat,hinilata,unilatihst
914,944,he/she is burying him/her,FullEventful,ka'nihsih,tsinihsih,ka'nihsihsk,unihsanh,hinihsa,unihsoht
915,945,he/she is leaving it (refers to flexible object),FullEventful,ka'niha',tsi'niya',ka'niyahsk,uniy,hiniya,uniyahst
916,946,he/she is catching him/her,FullEventful,ka'niyih,tsiniyih,kaniyihsk,uniyvh,hiniya,uniyht
918,948,he/she is hunting,FullEventful,kanohalitoh,tsino'alitoh,kanohalitoh,unohalitol,hinohalita,unohalitahst
920,950,he/she is flying,FullEventful,kanohil,tsino'il,kanohilihs,,hinohilihsehsti,
921,951,it’s flooding,FullEventful,kanohuki',,kanohukihsk,unohukan,,unohukot
922,952,he/she is causing it to sound,FullEventful,kanoyhvlhihstih,tsinoyvlihstih,kanoyhvlhihstihsk,unoyhvlhihsthan,hinoyhvlhihsta,unoyhvlhihstoht
924,954,it is blowing (refers to wind),FullEventful,kanolv'vhsk,,kanolv'vhsk,unolvn,,unolvt
925,955,he/she is stealing it,FullEventful,kanohski',tsinohski',kanohskihsk,unohskihs,hinohski,unohskihst
928,958,he/she is sinking,FullEventful,kanoyvk,tsinoyvk,kanoyvk,unoyvts,hinoyvki,unoyv'ihst
929,959,he/she is pulling him/her,FullEventful,kanhsane',tsinahsane',kanhsanehsk,unhsanehs,hinahsanaki,unhsanehst
931,961,he/she is dragging him/her,FullEventful,kanhsinek,tsinahsinek,kanhsinek,unhsinvhs,hinahsinuka,unhsinvhst
932,962,he/she is exiting,FullEventful,kanukok,tsinukok,kanukok,unukots,hinuko'i,unukohst
937,967,he/she is twisting him/her,FullEventful,kanutheyoh,tsinutheyoh,kanutheyoh,unutheyol,hinutheyaka,unutheyahst
938,968,he/she is missing him/her (refers to as a target),FullEventful,kanvti',tsinvti',kanvtihsk,unvt,hinvta,unvtihst
940,970,he/she is falling from an upright position,FullEventful,kanvk,tsinvk,kanvk,unvts,hinvki,unv'ihst
941,971,he/she is cleaning him/her,FullEventful,kanvkalih,tsinvkali',kanvkalihsk,unvkalvh,hinvkala,unvkalht
942,972,he/she is hammering it,FullEventful,kanvkwalo',tsinvkwalo',kanvkwalohsk,unvkwalo',hinvkwalotsa,unvkwalohst
946,976,he/she is tying up a leg,FullEventful,kanvlhohih,tsinvlhohih,kanvlhohih,unvlholh,hinvlhoka,unvlhohst
949,979,he/she is tossing about,FullEventful,kanvtsitoh,tsinvtsitoh,kanvtsitoh,unvtsitol,hinvtsita,unvtsitahst
950,980,he/she is giving him/her an object (refers to a flexible object),FullEventful,kanvneh,tsinvneh,kanvneh,unvnel,hinvhsi,unvneht
955,985,he/she is pushing him/her,FullEventful,kahsatohsk,tsiyahsatohsk,kahsatohsk,uwahsatoyh,hiyahsatoyha,uwahsatohst
956,986,he/she is rolling him/her,FullEventful,kahsakwalehih,tsiyahsakwalehih,kahsakwalehih,uwahsakwalelh,hiyahsakwaleka,uwahsakwalehst
960,990,he/she is attaching the object behind it (refers to a flexible object),FullEventful,kahsanenatvhsk,tsihsanenatvhsk,kahsanenatvhsk,uwahsanenatvn,hihsanenatvka,uwahsanenatvt
965,995,it’s dripping,FullEventful,kahskwo'ih,,kahskwo'ih,uwahskwol,,uwahskwo'ihst
968,998,he/she is whistling,FullEventful,kahsvnhk,tsihsvnhk,kahsvnhk,uwahsvnhts,hihsvnhki,uwahsvnhst
969,999,he/she is piling it up,FullEventful,kahsvthvhsk,tsihsvthvhsk,kahsvthvhsk,uwahsvthan,hihsvthvka,uwahsvtht
970,1000,it’s hanging,FullEventful,kath,,kath,,hathehsti,
973,1003,he/she is stabbing him/her,FullEventful,kathih,tsiyathih,kathih,uwathilh,hiyathika,uwathihst
976,1006,he/she is hanging it up,FullEventful,kathvhsk,ka'tvhsk,kathvhsk,uthan,hathvka,utht
977,1007,he/she is joking,FullEventful,kawelhih,tsiwelhih,kawelhihsk,uwelhvnh,hiwelhvna,uwelhvht
978,1008,he/she is resting him/her,FullEventful,kawehsolvhstih,tsiyawehsolvhstih,kawehsolvhstihsk,uyawehsolvhsthan,hiyawehsolvhsta,uyawehsolvhstoht
979,1009,he/she is bathing him/her,FullEventful,kawo',tsiyawo',kawohsk,uwo',hiyawotsa,uwohst
980,1010,he/she is replying,FullEventful,kawohiliyv',kawo'iliyv',kawohiliyvhsk,uwohiliyvhs,hawohiliyvna,uwohiliyvhst
981,1011,he/she is lecturing him/her,FullEventful,kawonhtih,tsiwonhtih,kawonhtihsk,uwonhthan,hiwonhta,uwonhtoht
983,1013,he/she is speaking,FullEventful,kawonih,tsiwonih,kawonihsk,uwonihs,hiwonihi,uwonihihst
986,1016,he/she is sewing it,FullEventful,kayewhsk,tsiyewihsk,kayewhsk,uwayewhs,hiyewa,uwayewhst
992,1022,he/she is feeding him/her,FullEventful,kelhoh,tsiyeloh,kelhoh,uwelhal,hiyeloka,uwelhst
993,1023,he/she is howling,FullEventful,kelhuhvhsk,keluhvhsk,kelhuhvhsk,uwelhunh,helhuhvka,uwelhuhvhst
997,1027,he/she is leading it by a leash,FullEventful,kelihsineh,tsiyelihsineh,kelihsineh,,hiyelihsinehehsti,uwelihsinvhst
1001,1031,he/she is setting a post into the ground (refers to a post or other long object),FullEventful,kethvhsk,ke'tvhsk,kethvhsk,uwethin,hethvka,uwetht
1003,1033,he/she has a nosebleed,FullEventful,kika tekhayvhskwo'ih,kika tekayvhskwo'ih,kika tekhayvhskwo'ih,kika tuyhvhskwol,kika thiyhvhskwotsa,kika tsuyhvhskwo'ihst
1014,1044,he/she is leading him/her by the hand,FullEventful,kohinek,tsiyo'inek,kohinek,uwohinvhs,hiyo'inuka,uwohinvhst
1015,1045,he/she is agreeing with him/her,FullEventful,kohiyhtaneh,tsiyo'iyhtaneh,kohiyhtaneh,uwohiyhtanel,hiyo'iyhtahsi,uwohiyhtaneht
1017,1047,he/she is recognizing him/her,FullEventful,kolhk,tsiyolik,kolhk,uwolhts,hiyoliki,uwolhihst
1018,1048,he/she understands it,FullEventful,kolhk,kolik,kolhk,uwolhts,holhki,uwolhihst
1021,1051,he/she is getting full,FullEventful,kolhvhsk,kolvhsk,kolhvhsk,uwolhvhs,holhvhi,uwolhvhihst
1022,1052,he/she is making it,FullEventful,kolhvhsk,kolhvhsk,kolhvhsk,uwolhvnh,holhvna,uwolhvnht
1023,1053,he/she is making it fall (refers to a round‚ long object),FullEventful,kohonhtih,ko'onhtih,kohonhtihsk,uwohonhthan,hohonhta,uwohonhtoht
1024,1054,it’s falling (refers to a round‚ long object),FullEventful,kohohsk,ko'ohsk,kohohsk,uwohohs,hohohi,uwohohihst
1027,1057,he/she is writing it,FullEventful,kowheli',koweli',kowhelihsk,uwowhelan,howhelvka,uwowhelot
1030,1061,he/she is pulling a trigger,FullEventful,kotsane',kotsane',kotsanehsk,uwotsanehs,hotsanaki,uwotsanehst
1033,1064,he/she is smoking it,FullEventful,kokhsk,kokihsk,kokhsk,uwokhs,hoki,uwokhst
1038,1069,he/she is batting it,FullEventful,kohstvnih,kohstvnih,kohstvnih,uwohstvnil,hohstvnika,uwohstvnihst
1040,1071,he/she is saying to him/her,FullEventful,kohseh,tsiyohseh,kohseh,uwohsel,hiyohsi,uwohseht
1041,1072,it’s swelling,FullEventful,kothihsk,kothihsk,kothihsk,uwothihs,hothihi,uwothihihst
1043,1074,he/she is building a fire,FullEventful,kothvhsk,kotvhsk,kothvhsk,uwothan,hothvka,uwotht
1044,1075,he/she is unhitching him/her,FullEventful,kutale',tsiyutale',kutalehsk,uwutalehs,hiyutalaki,uwutalehst
1045,1076,he/she is hitching him/her up,FullEventful,kutalvhsk,tsiyutalvhsk,kutalvhsk,uwutalvn,hiyutalv'vka,uwutalvt
1050,1081,he/she is putting a handle on a tool,FullEventful,kuhalhvhsk,ku'alhvhsk,kuhalhvhsk,uwuhalhan,huhalhvka,uwuhalht
1052,1083,he/she is washing it,FullEventful,kuhilo',ku'ilo',kuhilohsk,uwuhilo',huhilotsa,uwuhilohst
1053,1084,he/she is accusing him/her,FullEventful,kuhihstih,tsiyu'ihstih,kuhihstihsk,uwuhihsthan,hiyu'ihsta,uwuhihstoht
1055,1086,he/she is covering it,FullEventful,kulhvhsk,kulhvhsk,kulhvhsk,uwulhvn,hulhv'vka,uwulhvt
1056,1087,he/she is putting it in water,FullEventful,kuhvhsk,ku'vhsk,kuhvhsk,uwunh,huhvka,uwuht
1060,1091,he/she is picking him/her up,FullEventful,kuthe',tsiyuthe',kuthehsk,uwuthehs,hiyuthaki,uwuthehst
1061,1092,it’s snowing,FullEventful,kuthih,,kuthihsk,uwuthanh,,uwuthoht
1063,1094,he/she is sifting it,FullEventful,kvkuhstih,kvkuhstih,kvkuhstihsk,uwakuhsthan,hvkuhsta,uwakuhstoht
1064,1095,it’s leaking,FullEventful,kvkuhsk,,kvkuhsk,uwakuhs,,uwakuhst
1067,1098,he/she is alive,FullEventful,kvnh,kvn,kvnh,,hvnhehsti,
1070,1101,he/she is hitting him/her,FullEventful,kvnhih,tsiyvnih,kvnhih,uwanhil,hiyvnika,uwanhst
1071,1102,he/she is cooking it (refers to a specific food),FullEventful,kvnhihstih,kvnihstih,kvnhihstihsk,uwanhihsthan,hvnhihsta,uwanhihstoht
1076,1107,he/she is frying it,FullEventful,kvtsalhvhsk,kvtsalhvhsk,kvtsalhvhsk,uwvtsalhan,hvtsalhvka,uwvtsalht
1078,1109,he/she is melting it,FullEventful,kvnawhtih,kvnawotih,kvnawhtihsk,uwanawhthan,hvnawhta,uwanawhtoht
1079,1110,it’s melting,FullEventful,kvnawohsk,kvnawohsk,kvnawohsk,uwanawohs,hvnawohi,uwanawohihst
1081,1112,he/she is sweeping it,FullEventful,kvnohsahsk,kvnohsahsk,kvnohsahsk,uwanohsah,hvnohsa,uwanohsahst
1082,1113,it’s becoming done (refers to by cooking),FullEventful,kvnhsk,,kvnhsk,uwanhs,hvnhi,uwanhihst
1083,1114,he/she is hiding it,FullEventful,kvhskalhvhsk,kvhskalhvhsk,kvhskalhvhsk,uwahskalhan,hvhskalhvka,uwahskalht
1084,1115,he/she is hiding it (refers to a long object),FullEventful,kvhskalati',kvhskalati',kvhskalatihsk,uwahskalat,hvhskalata,uwahskalatihst
1085,1116,he/she is hiding him/her (refers to a flexible object),FullEventful,kvhskalvhsk,tsiyvhskalvhsk,kvhskalvhsk,uwahskalvn,hiyvhskalv'vka,uwahskalvt
1086,1117,he/she is cracking it,FullEventful,kvhskwalo',kvhskwalo',kvhskwalohsk,uwahskwalo',hvhskwalotsa,uwahskwalohst
1087,1118,he/she is putting it into a fire,FullEventful,kvthvhsk,kvtvhsk,kvthvhsk,uwvthan,hvthvka,uwvtht
1088,1119,he/she is soaking it (refers to a flexible object),FullEventful,kvwalhvhsk,kvwalhvhsk,kvwalhvhsk,uwvwalhan,hvwalhvka,uwvwalht
1119,1163,he/she is returning,FullEventful,ika'luhk,itsi'luhk,ika'luhk,v'uluhts,tsihi'luhki,
1221,1272,he/she is ascending an incline,FullEventful,khanaluhsk,tsinaluhsk,khanaluhsk,unhaluhs,hinhaluhi,unhaluhihst
1224,1275,he/she is making him/her angry,FullEventful,khanalvhstih,tsinalvhstih,khanalvhstihsk,unhalvhsthan,hinalvhsta,unhalvhstoht
1227,1278,he/she is rooting it out,FullEventful,khanahstetlih,tsinahstetlih,khanahstetlihsk,unhahstetlvh,hinhahstetla,unhahstelht
1229,1280,he/she is cold,FullEventful,khanawok,tsinawok,khanawok,unhawots,hinhawoki,unhawohst
1230,1281,he/she is speaking,FullEventful,khanek,tsinek,khanek,unhets,hinheki,unhehst
1231,1282,he/she is prying it,FullEventful,khanekwatih,tsinekwatih,khanekwatihsk,unhekwatvh,hinhekwata,unhekwatht
1232,1283,he/she is accumulating it,FullEventful,khanehkwo',tsinehkwo',khanehkwohsk,unhehkwo',hinhehkwotsa,unhehkwohst
1233,1284,it’s accumulating,FullEventful,khanehkwok,,khanehkwok,unhehkwots,hinhehkwoki,unhehkwo'ihst
1234,1285,he/she is mentioning it,FullEventful,khane'ihstih,tsine'ihstih,khane'ihstihsk,unhe'ihsthan,hinhe'ihsta,unhe'ihstoht
1235,1286,it’s contaminated (refers to contaminated by visible foreign matter),FullEventful,khanehsalh,,khanehsalh,,,
1236,1287,he/she is contaminating it (refers to contaminated by visible foreign matter),FullEventful,khanehsalhvhsk,tsinehsalhvhsk,khanehsalhvhsk,unhehsalhan,hinhehsalhvka,unhehsalht
1241,1292,he/she is collecting from him/her,FullEventful,khanilhvhsk,tsinilhvhsk,khanilhvhsk,unhilhan,hinilhvka,unhilht
1246,1297,he/she is telling it,FullEventful,khanoheh,tsinoheh,khanohehsk,unhohelh,hinhohvla,unhoheht
1247,1298,he/she is omitting him/her,FullEventful,khanohiya',tsinohiya',khanohiyahsk,unhohiy,hinohiya,unhohiyahst
1249,1300,he/she is fanning him/her,FullEventful,khanoyeh,tsinoyeh,khanoyehsk,unhoyeh,hinoyvla,unhoyeht
1253,1304,it’s misting,FullEventful,khanuyolati',,khanuyolatihsk,unhuyola't,,unhuyolatihst
1254,1305,he/she is straining it,FullEventful,khanvhsolvhstih,tsinvhsolvhstih,khanvhsolvhstihsk,unhvhsolvhsthan,hinhvhsolvhsta,unhvhsolvhstoht
1256,1307,he/she is curing him/her,FullEventful,khanvwi',tsinvwi',khanvwihsk,unhvwan,hinvwvka,unhvwot
1258,1309,he/she is breathing,FullEventful,khawolate',ka'wolate',khawolatehsk,uwholatehs,hawholataki,uwholatehst
1261,1312,he/she is parting with him/her (refers to in death),FullEventful,khtek,tsiyvtek,khtek,uwhtets,hiyvteki,uwhte'ihst
1262,1313,he/she is using it,FullEventful,khtih,kvtih,khtihsk,uwhthan,hvhta,uwhtoht
1263,1314,he/she is putting out a fire,FullEventful,khtlati',kvtlati',khtlatihsk,uwhtlat,hvhtlata,uwhtlatihst
1264,1315,he/she is sharpening it,FullEventful,khtlih,kvtlih,khtlihsk,uwhtlvh,hvhtla,uwhtlvht
1265,1316,it is going out (refers to fire‚ light),FullEventful,khtlohsk,,khtlohsk,uwhtlohs,hvhtlohi,uwhtlohihst
1266,1317,he/she is putting it into a fire (refers to a flexible object),FullEventful,khtv'vhsk,kvtv'vhsk,khtv'vhsk,uwhtvn,hvhtv'vka,uwhtvt
1267,1319,he/she is mingling with a group,FullEventful,khelatitoh,ke'latitoh,khelatitoh,uwhelatitol,helatita,uwhelatitahst
1270,1322,he/she is linking it,FullEventful,khilhvhsk,kv'ilhvhsk,khilhvhsk,uwhilhan,hvhilhvka,uwhilht
1277,1329,he/she is shaking it (refers to a flexible object),FullEventful,khtsakv'vhsk,tsiyvtsakv'vhsk,khtsakv'vhsk,uwhtsakvn,hiyvtsakvyha,uwhtsakvt
1285,1337,it is hanging (refers to a long object),FullEventful,khtho',,khtho',,hatho'ehsti,
1286,1338,he/she is hanging it up (refers to a long object),FullEventful,khthohsati',kathohsati',khthohsatihsk,uwhthohsat,hathohsata,uwhthohsatihst
1301,1356,there are (a number of three or more must be specified),FullEventful,nani',notsi',nani',,nitsi'ehsti,
1306,1363,he/she is saying it,FullEventful,nikawe',nitsiwe',nikawehsk,nuwehs,nhiwi,iyuwehst
1308,1365,he/she is taking it off,FullEventful,nikvnhte',nikvnhte',nikvnhtehsk,nuwanhtehs,nhvnhtaki,iyuwanhtehst
1309,1366,he/she is putting it on,FullEventful,nikvnhtih,nikvnhtih,nikvnhtihsk,nuwanhthan,nhvnhta,iyuwanhtoht
1323,1380,he/she has something on (refers to objects),FullEventful,nuwanht,nakwvnht,nuwanht,nuwanht,nitsvnhtehsti,
1450,1516,he/she is in prayer,FullEventful,utatolihst,akwatatolihst,utatolihst,utatolihst,tsatatolihstehsti,utatolihstoht
1451,1517,he/she loves,FullEventful,utakeyuh,akwatakeyuh,utakeyuhs,utakeyuhs,tsatakeyuhsehsti,utakeyht
1459,1525,it’s wrinkled,FullEventful,utanekoyuh,akwatanekoyuh,utanekoyuhs,utanekoyuhs,tsatanekoyuhsehsti,
1462,1528,he/she feels,FullEventful,utanhth,akwatanhth,utanhth,utanhth,tsatanhthehsti,utanhtatihst
1470,1536,it’s in view,FullEventful,utayvlath,akwatayvlath,utayvlath,utayvlath,tsatayvlathehsti,utayvlatht
1471,1537,he/she is throwing it,FullEventful,utek,akwatek,utek,utinvhs,tsatuka,utinvt
1476,1542,he/she is having a birthday,FullEventful,utethiyih,akwatethiyih,utethiyihsk,utethiyvh,tsatethiya,utethiyht
1478,1544,it’s hot,FullEventful,utilhehk,,utilhehk,utilhehk,tsatilhehkehsti,
1479,1545,he/she has a fever,FullEventful,utilhehvhsk,akwatilhehvhsk,utilhehvhsk,utilhehvhsk,tsatilhehvhi,utilhehvhst
1480,1546,he/she is in hiding,FullEventful,utihskalh,akwatihskalh,utihskalh,utihskalh,tsatihskalhehsti,utihskalht
1481,1547,he/she is getting well,FullEventful,utiwhsk,akwatiwhsk,utiwhsk,utiwhs,tsatiwhi,utiwhihst
1483,1549,there’s an opening,FullEventful,utlanvt,,utlanvt,utlanvt,,
1484,1550,he/she has time,FullEventful,utlanvta'teh,akwatlanvta'teh,utlanvta'teh,utlanvta'tel,tsatlanvtatihsi,utlanvta'teht
1485,1551,he/she is disbelieving,FullEventful,utlahsithv'eh,akwatlahsithv'eh,utlahsithv'eh,utlahsithv'el,tsatlahsithvhsi,utlahsithv'eht
1487,1553,he/she is taking revenge,FullEventful,utlek,akwatlek,utlek,utlets,tsatleki,utle'ihst
1489,1555,he/she is wearing an earring,FullEventful,utli'at,akwatli'at,utli'at,utli'at,tsatli'atehsti,
1493,1559,he/she is sick,FullEventful,utlvk,akhtlvk,utlvk,utlvk,tstlvki,utlv'ihst
1505,1571,he/she is standing in liquid,FullEventful,utuh,akwatuh,utuhs,utuhs,tsatuhsehsti,utuht
1507,1573,he/she wants it,FullEventful,utulih,akwatulih,utulihsk,utulvh,tsatula,utulht
1508,1574,he/she is willing,FullEventful,utvnv'ihst,akwatvnv'ihst,utvnv'ihst,utvnv'ihst,tsatvnv'ihstehsti,
1514,1580,he/she is becoming warm,FullEventful,ukanawohsk,akikanawohsk,ukanawohsk,ukanawohs,tsakanawohi,ukanawohihst
1516,1582,he/she is possessive of him/her,FullEventful,ukeyuh,tsikeyu',ukeyuhs,ukeyuhs,hikeyuhsehsti,ukeyht
1523,1589,he/she is late,FullEventful,ukonhiyok,akikonhiyok,ukonhiyok,ukonhiyots,tsakonhiyoki,ukonhiyohst
