corpus_id,entry_no,definition,prediction,class,post_root_morpheme,h_grade,g_grade,translocutive,translocutive_imp_only,partitive,distributive,set_a_b,stem_type,allow_h_metathesis,middle_voice,middle_voice_h_metathesis,plural,ka_variant,aki_1st,uwa_v,3rd_person_object,metathesis_involved
612,622,he/she is scheduling a time,FullEventful,ih-ohd,,hsvhst,hsvhst,False,False,False,True,a,s_stem,False,none,False,False,False,False,False,False,False
612,622,he/she is scheduling a time,FullEventful,ih-ohd,,hsvhst,hsvhst,False,False,False,True,a,s_stem,False,none,False,False,False,False,False,True,False
612,622,he/she is scheduling a time,FullEventful,ih-ohd[perf3],,hsvhst,hsvhst,False,False,False,True,a,con,False,none,False,False,False,False,False,False,False
612,622,he/she is scheduling a time,FullEventful,ih-ohd[perf3],,hsvhst,hsvhst,False,False,False,True,a,con,False,none,False,False,False,False,False,True,False
612,622,he/she is scheduling a time,FullEventful,ih-ohd[perf3],,hsvhst,hsvhst,False,False,False,True,a,s_stem,False,none,False,False,False,False,False,False,False
612,622,he/she is scheduling a time,FullEventful,ih-ohd[perf3],,hsvhst,hsvhst,False,False,False,True,a,s_stem,False,none,False,False,False,False,False,True,False
612,622,he/she is scheduling a time,FullEventful,ih-ohd[pres2-perf3],,hsvhstih,hsvhstih,False,False,False,True,a,con,False,none,False,False,False,False,False,False,False
612,622,he/she is scheduling a time,FullEventful,ih-ohd[pres2-perf3],,hsvhstih,hsvhstih,False,False,False,True,a,con,False,none,False,False,False,False,False,True,False
612,622,he/she is scheduling a time,FullEventful,ih-ohd[pres2-perf3],,hsvhstih,hsvhstih,False,False,False,True,a,s_stem,False,none,False,False,False,False,False,False,False
612,622,he/she is scheduling a time,FullEventful,ih-ohd[pres2-perf3],,hsvhstih,hsvhstih,False,False,False,True,a,s_stem,False,none,False,False,False,False,False,True,False
612,622,he/she is scheduling a time,FullEventful,ih-ohd[pres2],,hsvhstih,hsvhstih,False,False,False,True,a,con,False,none,False,False,False,False,False,False,False
612,622,he/she is scheduling a time,FullEventful,ih-ohd[pres2],,hsvhstih,hsvhstih,False,False,False,True,a,con,False,none,False,False,False,False,False,True,False
612,622,he/she is scheduling a time,FullEventful,ih-ohd[pres2],,hsvhstih,hsvhstih,False,False,False,True,a,s_stem,False,none,False,False,False,False,False,False,False
612,622,he/she is scheduling a time,FullEventful,ih-ohd[pres2],,hsvhstih,hsvhstih,False,False,False,True,a,s_stem,False,none,False,False,False,False,False,True,False
618,628,he/she is releasing him/her,FullEventful,sg-s-hi-hihst,,yo,yo,False,False,False,True,a,con,False,none,False,False,False,False,False,False,False
618,628,he/she is releasing him/her,FullEventful,sg-s-hi-hihst,,yo,yo,False,False,False,True,a,con,False,none,False,False,False,False,False,True,False
618,628,he/she is releasing him/her,FullEventful,sg-s-hst,,yo,yo,False,False,False,True,a,con,False,none,False,False,False,False,False,False,False
618,628,he/she is releasing him/her,FullEventful,sg-s-hst,,yo,yo,False,False,False,True,a,con,False,none,False,False,False,False,False,True,False
618,628,he/she is releasing him/her,FullEventful,sg-s-hst[imp2],,yo,yo,False,False,False,True,a,con,False,none,False,False,False,False,False,False,False
618,628,he/she is releasing him/her,FullEventful,sg-s-hst[imp2],,yo,yo,False,False,False,True,a,con,False,none,False,False,False,False,False,True,False
620,631,he/she is slamming him/her,FullEventful,ih-ohd,,lvtvnihst,lvtvnihst,False,False,False,True,a,con,False,none,False,False,True,False,False,False,False
620,631,he/she is slamming him/her,FullEventful,ih-ohd,,lvtvnihst,lvtvnihst,False,False,False,True,a,con,False,none,False,False,True,False,False,True,False
620,631,he/she is slamming him/her,FullEventful,ih-ohd[perf3],,lvtvnihst,lvtvnihst,False,False,False,True,a,con,False,none,False,False,True,False,False,False,False
620,631,he/she is slamming him/her,FullEventful,ih-ohd[perf3],,lvtvnihst,lvtvnihst,False,False,False,True,a,con,False,none,False,False,True,False,False,True,False
620,631,he/she is slamming him/her,FullEventful,ih-ohd[pres2-perf3],,lvtvnihstih,lvtvnihstih,False,False,False,True,a,con,False,none,False,False,True,False,False,False,False
620,631,he/she is slamming him/her,FullEventful,ih-ohd[pres2-perf3],,lvtvnihstih,lvtvnihstih,False,False,False,True,a,con,False,none,False,False,True,False,False,True,False
620,631,he/she is slamming him/her,FullEventful,ih-ohd[pres2],,lvtvnihstih,lvtvnihstih,False,False,False,True,a,con,False,none,False,False,True,False,False,False,False
620,631,he/she is slamming him/her,FullEventful,ih-ohd[pres2],,lvtvnihstih,lvtvnihstih,False,False,False,True,a,con,False,none,False,False,True,False,False,True,False
621,632,he/she is crossing (refers to a road‚ bridge‚ etc.),FullEventful,sg-s-hi-hihst,,natiw,natiw,False,False,False,True,a,con,False,none,False,False,True,False,False,False,False
621,632,he/she is crossing (refers to a road‚ bridge‚ etc.),FullEventful,sg-s-hi-hihst,,natiw,natiw,False,False,False,True,a,con,False,none,False,False,True,False,False,True,False
622,633,he/she is advertising it,FullEventful,hvsg-han,,notsal,notsal,False,False,False,True,a,con,False,none,False,False,True,False,False,False,False
622,633,he/she is advertising it,FullEventful,hvsg-han,,notsal,notsal,False,False,False,True,a,con,False,none,False,False,True,False,False,True,False
623,634,he/she is crossing it (refers to a body of water),FullEventful,hg-hts,,:hso,:hso,False,False,False,True,a,long,False,none,False,False,True,False,False,False,False
625,636,he/she is explaining it (refers to a Biblical text),FullEventful,ih-ohd[perf2],iterative,ohs,ohs,False,False,False,True,a,vowel_o,False,none,False,False,True,False,False,False,False
625,636,he/she is explaining it (refers to a Biblical text),FullEventful,ih-ohd[perf2],iterative[no-i],ohsi,ohsi,False,False,False,True,a,vowel_o,False,none,False,False,True,False,False,False,False
625,636,he/she is explaining it (refers to a Biblical text),FullEventful,ih-ohd[perf2],,ohsihs,ohsihs,False,False,False,True,a,vowel_o,False,none,False,False,True,False,False,False,False
625,636,he/she is explaining it (refers to a Biblical text),FullEventful,ih-ohd[pres2-perf2],,ohsihsih,ohsihsih,False,False,False,True,a,vowel_o,False,none,False,False,True,False,False,False,False
626,637,he/she is deciding,FullEventful,ih-ohd,,ukht,ukot,False,False,False,True,a,vowel_u,False,none,False,False,True,False,False,False,False
626,637,he/she is deciding,FullEventful,ih-ohd[perf3],,ukht,ukot,False,False,False,True,a,vowel_u,False,none,False,False,True,False,False,False,False
626,637,he/she is deciding,FullEventful,ih-ohd[pres2-perf3],,ukhtih,ukotih,False,False,False,True,a,vowel_u,False,none,False,False,True,False,False,False,False
626,637,he/she is deciding,FullEventful,ih-ohd[pres2],,ukhtih,ukotih,False,False,False,True,a,vowel_u,False,none,False,False,True,False,False,False,False
627,638,he/she is washing (refers to dishes),FullEventful,e-a,,vtiy,vtiy,False,False,False,True,a,vowel_v,False,none,False,False,True,False,True,False,False
628,639,he/she is shelling (refers to peas‚ nut meats‚ etc),FullEventful,rev-i,,vthoh,vthoh,False,False,False,True,a,vowel_v,False,none,False,False,True,False,False,False,False
630,641,he/she is turning him/her over,FullEventful,eg-invs,,lhihkwat,lihkwat,False,False,False,True,a,aspirated,True,none,False,False,True,False,False,True,True
630,641,he/she is turning him/her over,FullEventful,eg-invs,,lhihkwat,lihkwat,False,False,False,True,a,con,True,none,False,False,True,False,False,True,True
631,642,he/she is singing,FullEventful,rev-gi,,nho,no,False,False,False,True,a,aspirated,True,none,False,False,True,False,False,False,True
631,642,he/she is singing,FullEventful,rev-gi,,nho,no,False,False,False,True,a,con,True,none,False,False,True,False,False,False,True
631,642,he/she is singing,FullEventful,rev-i,,nhok,nok,False,False,False,True,a,aspirated,True,none,False,False,True,False,False,False,True
631,642,he/she is singing,FullEventful,rev-i,,nhok,nok,False,False,False,True,a,con,True,none,False,False,True,False,False,False,True
632,643,he/she is clawing him/her,FullEventful,sg-s-hst,,nhuko,nuko,False,False,False,True,a,aspirated,True,none,False,False,True,False,False,True,True
632,643,he/she is clawing him/her,FullEventful,sg-s-hst,,nhuko,nuko,False,False,False,True,a,con,True,none,False,False,True,False,False,True,True
632,643,he/she is clawing him/her,FullEventful,sg-s-la,,nhuko,nuko,False,False,False,True,a,aspirated,True,none,False,False,True,False,False,True,True
632,643,he/she is clawing him/her,FullEventful,sg-s-la,,nhuko,nuko,False,False,False,True,a,con,True,none,False,False,True,False,False,True,True
722,740,he/she is confronted with it,FullEventful,sg-s-hi-hihst,,atlo,,False,False,False,True,b,vowel_a,False,none,False,False,False,False,False,False,False
722,740,he/she is confronted with it,FullEventful,sg-s-hi-hihst,,lo,,False,False,False,True,b,vowel_a,False,at_pre_c,False,False,False,False,False,False,False
722,740,he/she is confronted with it,FullEventful,sg-s-hst,,atlo,,False,False,False,True,b,vowel_a,False,none,False,False,False,False,False,False,False
722,740,he/she is confronted with it,FullEventful,sg-s-hst,,lo,,False,False,False,True,b,vowel_a,False,at_pre_c,False,False,False,False,False,False,False
722,740,he/she is confronted with it,FullEventful,sg-s-hst[imp2],,atlo,,False,False,False,True,b,vowel_a,False,none,False,False,False,False,False,False,False
722,740,he/she is confronted with it,FullEventful,sg-s-hst[imp2],,lo,,False,False,False,True,b,vowel_a,False,at_pre_c,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],,,False,False,False,True,a,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],,,False,False,False,True,b,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],,,False,True,False,True,a,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],,,False,True,False,True,b,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],,,False,False,True,True,a,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],,,False,False,True,True,b,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],,,False,True,True,True,a,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],,,False,True,True,True,b,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],,,False,False,False,True,a,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],,,False,False,False,True,b,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],,,False,True,False,True,a,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],,,False,True,False,True,b,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],,,False,False,True,True,a,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],,,False,False,True,True,b,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],,,False,True,True,True,a,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],,,False,True,True,True,b,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],'t,,False,False,False,True,a,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],'t,,False,False,False,True,b,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],'t,,False,True,False,True,a,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],'t,,False,True,False,True,b,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],'t,,False,False,True,True,a,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],'t,,False,False,True,True,b,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],'t,,False,True,True,True,a,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],'t,,False,True,True,True,b,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],'t,,False,False,False,True,a,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],'t,,False,False,False,True,b,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],'t,,False,True,False,True,a,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],'t,,False,True,False,True,b,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],'t,,False,False,True,True,a,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],'t,,False,False,True,True,b,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],'t,,False,True,True,True,a,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],'t,,False,True,True,True,b,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,'to,,False,False,False,True,a,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,'to,,False,False,False,True,b,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,'to,,False,True,False,True,a,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,'to,,False,True,False,True,b,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,'to,,False,False,True,True,a,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,'to,,False,False,True,True,b,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,'to,,False,True,True,True,a,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,'to,,False,True,True,True,b,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,'to,,False,False,False,True,a,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,'to,,False,False,False,True,b,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,'to,,False,True,False,True,a,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,'to,,False,True,False,True,b,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,'to,,False,False,True,True,a,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,'to,,False,False,True,True,b,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,'to,,False,True,True,True,a,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,'to,,False,True,True,True,b,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],at,,False,False,False,True,a,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],at,,False,False,False,True,b,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],at,,False,True,False,True,a,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],at,,False,True,False,True,b,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],at,,False,False,True,True,a,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],at,,False,False,True,True,b,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],at,,False,True,True,True,a,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],at,,False,True,True,True,b,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],at,,False,False,False,True,a,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],at,,False,False,False,True,b,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],at,,False,True,False,True,a,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],at,,False,True,False,True,b,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],at,,False,False,True,True,a,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],at,,False,False,True,True,b,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],at,,False,True,True,True,a,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],at,,False,True,True,True,b,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,ato,,False,False,False,True,a,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,ato,,False,False,False,True,b,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,ato,,False,True,False,True,a,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,ato,,False,True,False,True,b,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,ato,,False,False,True,True,a,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,ato,,False,False,True,True,b,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,ato,,False,True,True,True,a,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,ato,,False,True,True,True,b,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,ato,,False,False,False,True,a,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,ato,,False,False,False,True,b,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,ato,,False,True,False,True,a,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,ato,,False,True,False,True,b,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,ato,,False,False,True,True,a,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,ato,,False,False,True,True,b,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,ato,,False,True,True,True,a,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,ato,,False,True,True,True,b,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,o,,False,False,False,True,a,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,o,,False,False,False,True,b,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,o,,False,True,False,True,a,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,o,,False,True,False,True,b,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,o,,False,False,True,True,a,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,o,,False,False,True,True,b,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,o,,False,True,True,True,a,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,o,,False,True,True,True,b,vowel_a,False,at,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,o,,False,False,False,True,a,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,o,,False,False,False,True,b,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,o,,False,True,False,True,a,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,o,,False,True,False,True,b,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,o,,False,False,True,True,a,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,o,,False,False,True,True,b,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,o,,False,True,True,True,a,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,o,,False,True,True,True,b,vowel_a,False,at,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],t,,False,False,False,True,a,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],t,,False,False,False,True,b,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],t,,False,True,False,True,a,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],t,,False,True,False,True,b,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],t,,False,False,True,True,a,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],t,,False,False,True,True,b,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],t,,False,True,True,True,a,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],t,,False,True,True,True,b,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],t,,False,False,False,True,a,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],t,,False,False,False,True,b,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],t,,False,True,False,True,a,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],t,,False,True,False,True,b,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],t,,False,False,True,True,a,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],t,,False,False,True,True,b,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],t,,False,True,True,True,a,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,become-long[o],t,,False,True,True,True,b,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,to,,False,False,False,True,a,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,to,,False,False,False,True,b,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,to,,False,True,False,True,a,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,to,,False,True,False,True,b,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,to,,False,False,True,True,a,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,to,,False,False,True,True,b,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,to,,False,True,True,True,a,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,to,,False,True,True,True,b,con,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,g-ts,,to,,False,False,False,True,a,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,to,,False,False,False,True,b,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,to,,False,True,False,True,a,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,to,,False,True,False,True,b,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,to,,False,False,True,True,a,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,to,,False,False,True,True,b,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,to,,False,True,True,True,a,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,g-ts,,to,,False,True,True,True,b,con,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,'to,,False,False,False,True,a,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,'to,,False,False,False,True,b,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,'to,,False,True,False,True,a,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,'to,,False,True,False,True,b,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,'to,,False,False,True,True,a,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,'to,,False,False,True,True,b,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,'to,,False,True,True,True,a,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,'to,,False,True,True,True,b,glottal,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,'to,,False,False,False,True,a,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,'to,,False,False,False,True,b,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,'to,,False,True,False,True,a,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,'to,,False,True,False,True,b,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,'to,,False,False,True,True,a,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,'to,,False,False,True,True,b,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,'to,,False,True,True,True,a,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,'to,,False,True,True,True,b,glottal,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,ato,,False,False,False,True,a,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,ato,,False,False,False,True,b,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,ato,,False,True,False,True,a,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,ato,,False,True,False,True,b,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,ato,,False,False,True,True,a,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,ato,,False,False,True,True,b,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,ato,,False,True,True,True,a,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,ato,,False,True,True,True,b,vowel_a,False,none,False,False,False,False,False,False,False
723,741,he/she is called,InfEventful,hih-lh,,ato,,False,False,False,True,a,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,ato,,False,False,False,True,b,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,ato,,False,True,False,True,a,vowel_a,False,none,False,False,False,False,False,True,False
723,741,he/she is called,InfEventful,hih-lh,,ato,,False,True,False,True,b,vowel_a,False,none,False,False,False,False,False,True,False
